date,feature_1,feature_2,feature_3,feature_4,feature_5,target
2023-06-01,0.875741,0.137249,-1.497352,-0.464054,-1.399443,0
2022-04-04,-0.218029,1.335383,-2.174829,1.082694,-0.51696,0
2022-02-28,1.287331,-0.473803,-0.308388,-0.162211,0.18487,0
2022-04-24,-0.628371,-1.316819,1.364702,-0.777685,-0.346019,0
2023-11-23,-0.953447,2.054893,0.9589,0.471703,1.204326,1
2022-11-29,-3.07303,0.629402,-0.719542,-0.337219,0.043934,0
2023-12-06,1.099416,-1.975897,-0.237002,1.436328,-0.860132,0
2022-12-19,-1.002779,0.020696,-1.348893,-1.425899,-0.001535,0
2022-09-20,-0.376595,-0.265363,0.035282,0.254172,2.211069,0
2023-03-16,-0.635803,0.019254,-1.08806,0.419644,0.088474,0
2023-05-15,-0.017528,0.669615,-0.159148,1.629487,-0.800402,1
2023-09-27,-0.476693,0.169608,-0.319087,1.515672,-0.204247,1
2022-11-01,0.336624,-0.132912,0.927789,0.186372,0.402988,0
2022-04-06,-2.777994,-1.103227,0.811966,-0.01666,-2.235677,1
2022-09-09,1.940867,1.154906,-0.867816,-1.095726,0.89334,0
2022-09-27,-0.789756,-1.712043,-1.997597,-1.372038,0.118761,0
2022-11-06,-1.048592,-0.204235,0.643357,-0.876318,-0.797682,0
2022-06-10,-0.215149,0.085352,0.769949,0.700988,1.042035,1
2022-11-19,0.727534,-2.130073,-0.231618,0.304563,-0.004978,1
2023-03-25,-0.641632,-1.054611,-0.000725,-0.2938,-0.586748,0
2022-03-10,1.200306,0.347809,-0.50708,-1.65926,-0.207049,0
2022-03-01,-1.16208,-0.010465,0.715961,-0.599149,2.413198,0
2022-12-31,-1.59065,0.27756,-0.044688,-1.038362,0.286553,0
2023-04-28,-0.061048,0.367661,-1.703688,-1.468272,-0.601115,0
2023-09-02,-2.184347,1.10165,0.559972,-1.844135,-0.293535,1
2023-02-14,0.472683,0.474537,0.54716,0.703171,-1.20678,1
2022-11-28,1.24283,0.20606,-1.956346,-0.170549,-1.298733,0
2022-07-05,0.61444,0.503172,1.134717,0.436794,0.027165,1
2023-01-15,-1.000526,0.000342,0.361582,1.49699,-0.314582,1
2023-11-25,-0.45552,0.551065,1.597718,0.047453,1.183399,1
2023-10-19,-1.684464,1.440607,-0.707087,-0.606413,-1.376183,1
2022-08-11,-0.451175,-0.586421,-0.808194,-0.047007,1.026527,0
2022-09-25,1.973521,1.535653,0.73656,1.057112,-0.432047,1
2023-07-21,2.551633,0.602698,-0.727211,0.356814,1.3142,0
2023-06-11,-0.085095,0.428651,-0.162002,0.675519,1.42369,0
2023-05-06,-0.585184,-0.735038,2.385046,-0.154192,0.66616,1
2022-08-29,0.550254,2.958335,-0.921218,-0.703766,-0.239959,0
2022-08-30,-0.506169,0.596339,-0.21226,0.461587,0.008921,0
2023-06-11,-0.065547,1.250965,0.433182,-0.303437,0.680813,1
2023-09-14,0.404215,0.602155,1.055197,-0.062409,0.302717,0
2023-03-11,-0.206772,-0.468162,0.351589,-0.31657,0.420925,0
2022-03-02,-1.127781,-0.924259,-0.051343,-1.086117,-2.250813,0
2022-09-10,-1.315029,1.586056,-1.331988,-1.417714,0.451848,0
2023-07-12,-0.823696,0.061352,1.032978,1.466344,0.308185,1
2022-01-04,-0.470373,1.003662,-0.443374,-0.767639,1.699912,0
2022-09-09,0.70419,-0.749053,-1.702969,-0.62689,0.552637,0
2023-04-05,2.097511,-0.426578,-1.763409,1.037938,-0.116841,0
2022-04-18,0.563313,-1.081722,-0.58253,-0.258612,1.796456,0
2022-12-22,-1.19901,-0.984331,-0.159918,-0.549687,-0.196116,0
2023-08-10,0.276702,-0.304236,-0.559261,-1.273205,1.155169,0
2022-09-01,-0.28137,-2.045874,1.09341,0.040821,0.151356,1
2023-03-15,1.025932,-0.203594,-0.73901,0.618832,-0.972349,1
2022-12-26,1.195984,-1.735538,-1.908061,-0.963169,1.414075,0
2023-02-27,0.205356,-0.975473,0.887372,1.051788,0.293699,1
2023-12-18,0.84488,-0.24608,0.942159,-0.333568,1.783572,0
2023-01-06,-0.220819,-0.557418,-0.155059,1.165998,-0.330877,0
2023-04-30,0.01965,-0.633551,0.398778,0.800224,-0.110707,0
2023-02-05,-0.254501,-0.534963,-0.402583,1.468363,-1.011168,0
2022-02-25,-1.279841,0.668809,-0.578168,0.774772,0.376272,0
2022-05-31,-0.172871,1.12435,-0.743081,-0.523763,-1.078049,0
2023-11-24,-2.02074,-1.0446,1.151136,-0.794685,1.058524,1
2023-06-18,1.629198,0.343317,-0.480143,-1.045004,-1.50603,0
2023-09-11,2.043957,-1.675618,-0.213524,0.315802,1.786138,0
2022-11-26,1.039254,-0.108642,1.530015,-0.615201,-0.51193,1
2022-07-18,0.161919,1.140022,-1.101203,0.236201,0.429715,0
2022-06-01,-0.915125,1.624027,-1.099589,-1.925669,0.900563,0
2023-10-12,1.061824,0.589459,-1.139549,-0.310082,-1.740435,1
2022-03-11,0.451769,-0.236279,-1.74583,-2.019811,-1.193637,0
2023-08-11,1.521559,-1.648906,1.169813,2.199587,-1.808692,1
2022-06-30,0.21744,0.780058,0.924971,1.631443,-0.727521,1
2022-05-09,0.070419,1.097294,-0.211112,0.586085,0.951287,1
2022-11-19,-1.421727,0.181632,-1.279045,-0.046058,-0.106773,0
2023-05-04,-1.016511,-1.024121,0.519832,0.280991,-0.98166,1
2023-01-13,-0.060314,1.406166,-0.692153,-1.829839,2.200679,0
2023-09-15,0.193841,0.55315,-0.755271,-0.307371,0.974267,0
2022-09-27,-0.891529,-1.378598,-0.34845,-0.208504,-0.330793,0
2022-11-06,-0.752036,-0.359627,-1.881393,0.196546,-0.152293,0
2022-02-20,-0.45884,-1.208274,1.872866,-0.503749,1.474051,1
2022-09-08,-0.340897,-0.581698,-0.444556,0.232775,-0.324526,0
2022-12-27,-0.161229,-1.079794,0.229769,-0.550541,-0.342096,0
2022-03-12,-0.255832,-0.238467,0.030189,-0.100007,-0.517402,0
2023-11-23,-0.41907,-0.787103,-0.404462,0.61332,0.507497,0
2022-07-17,-1.140207,2.312067,-0.341525,0.509609,-1.804012,0
2022-12-13,0.854385,0.116028,0.429488,1.941589,0.189595,1
2023-11-27,0.985254,1.005176,-0.53132,0.515672,-0.82301,0
2023-04-06,-1.371776,1.233609,-0.448749,0.631697,1.862168,0
2023-03-12,0.003705,0.332722,0.909387,1.145378,-1.640517,1
2022-09-18,0.363263,-1.908999,-0.725397,2.343554,-0.066936,1
2023-01-22,0.397328,1.172237,1.408023,-0.947444,-0.234192,0
2022-05-26,0.390725,-0.145376,-1.532682,-2.131045,-0.726725,0
2022-03-29,-0.674212,0.306601,0.600366,-0.62572,0.079393,0
2022-12-29,-1.413509,-1.648333,-0.475155,-0.767543,1.102674,0
2023-05-10,1.535907,-0.502764,-0.734856,-0.265175,0.431017,0
2022-09-20,0.968246,-0.762266,0.82535,1.586007,1.008502,0
2023-04-19,1.010524,2.076033,-1.762196,-0.07475,-0.703304,0
2023-09-20,-0.95019,-0.686052,-1.068387,-0.017493,-0.150562,0
2023-12-29,-0.02074,0.653662,0.435097,1.249169,0.287655,1
2023-08-12,1.631046,-0.201364,-0.0118,-1.079693,0.178734,0
2023-09-18,0.031729,1.125611,-0.525704,0.036107,-0.180754,0
2023-08-05,0.65872,0.206016,1.38235,-0.900909,0.241978,0
2022-04-29,1.132052,-1.044189,-0.718468,0.054326,-1.643703,1
2022-02-09,-0.538771,-0.890304,-0.192833,0.217607,-0.587221,1
2023-10-02,0.434788,-0.118303,0.421679,0.454214,0.388616,0
2023-08-05,0.075728,1.110042,-0.043351,-0.032949,-1.909951,1
2022-11-04,0.553876,-1.353994,0.58405,-1.168542,-1.189579,0
2023-04-16,0.129042,-0.567394,-0.356934,-0.770297,-0.032463,0
2022-09-13,0.447715,-0.322675,-0.142457,-0.13094,0.183246,0
2023-09-04,-1.159103,-0.483228,-0.121279,2.555477,2.339156,1
2023-06-03,1.166783,-0.509949,1.895104,-1.437158,0.47018,0
2022-07-17,0.302258,2.590686,-1.310781,-0.602503,-1.036725,0
2023-01-02,0.820599,-0.780076,-0.894239,0.193134,2.151653,0
2023-04-20,-1.927521,0.019885,1.011462,1.286606,-1.267336,1
2022-12-06,0.566971,-0.437215,-1.984376,0.114241,-0.811129,0
2022-10-21,0.361813,0.483754,-0.100657,-0.481613,0.981603,0
2022-05-16,0.475128,-0.686047,0.827342,-1.029609,0.262514,0
2023-11-19,2.018111,-0.107981,1.087883,0.016823,-2.234275,0
2022-07-29,-1.073616,1.557637,-1.222611,0.962126,-0.408852,0
2022-08-09,-0.099835,0.853713,1.386074,2.10302,0.818584,1
2022-04-30,0.053458,0.486045,0.503021,2.005205,-0.714054,1
2022-09-07,0.944416,0.069752,0.069791,-0.263551,0.08997,0
2022-09-11,-2.137501,-0.336558,0.501845,1.906755,-0.496523,0
2023-11-28,2.701968,-0.364932,-0.959503,-1.53327,0.679736,0
2022-05-11,0.273842,-0.313957,1.034538,1.188601,-0.461648,1
2022-10-04,-1.055434,2.679828,0.315398,0.592533,0.077382,0
2022-09-03,0.303102,1.384463,0.167675,0.372983,0.239061,0
2023-06-09,-0.570583,1.70438,-0.436008,0.36643,-1.469969,1
2023-12-04,-0.360286,0.655067,0.028686,0.948544,-0.115709,1
2023-01-08,0.60879,1.211382,1.531631,-0.460481,0.18567,0
2023-03-16,-1.33641,-0.744065,-0.736324,0.081884,0.390297,0
2023-10-04,1.380631,-0.147875,-0.974597,1.618531,-0.118806,0
2023-11-09,-1.120186,0.515203,0.700668,-1.017983,1.089443,1
2022-01-10,1.463303,-0.591546,0.019646,-0.507957,1.287273,0
2023-03-11,1.241637,-0.414371,-1.766608,0.518052,0.687676,0
2022-10-10,-1.123178,1.33818,1.350906,-1.716286,-1.13186,1
2022-11-21,-0.246886,-0.646181,0.738828,1.257346,0.003809,1
2023-06-06,0.566401,0.908182,-1.315638,1.160218,0.512001,0
2022-09-15,-0.186758,0.971125,1.635152,1.545204,-1.202031,1
2022-03-02,-0.117611,-0.849701,-0.780331,-1.076268,-1.308659,0
2023-07-22,-0.455444,0.353624,-0.358672,-0.667244,-1.898213,0
2022-03-13,0.374386,-1.001739,1.640061,0.446279,0.613772,1
2023-07-22,-0.234932,0.416189,-0.248658,0.788759,-0.089521,1
2022-06-28,0.739693,0.685522,0.220024,-1.41644,0.078574,0
2023-09-16,1.357778,-0.80325,1.106569,0.80195,0.250183,0
2022-01-26,-2.063238,-0.699978,-0.457662,1.377515,-0.589848,0
2022-03-01,-0.628066,2.120433,-0.87247,0.62577,0.681436,0
2023-03-26,0.669823,-1.200322,-0.213947,-0.564865,-0.612581,0
2023-02-26,-0.599198,0.387344,1.421308,0.545916,0.926289,1
2022-06-04,0.062698,-1.713473,-2.480406,1.979367,-0.632703,0
2022-02-27,0.391265,0.064213,-0.585536,1.857924,0.551651,0
2023-05-18,-1.033496,-0.279604,0.901949,-1.337013,-0.572436,1
2022-07-14,-0.239617,-0.461879,-0.459099,0.458999,-0.218052,0
2022-01-07,-1.687334,0.777047,0.538621,-0.302619,0.210181,0
2022-11-05,0.418798,2.436395,-0.605018,-1.374795,-0.11837,0
2022-10-01,-0.198832,0.440177,-0.032414,-1.801609,-0.343234,0
2022-07-30,0.421617,-0.268219,0.713818,-0.555125,-0.041109,1
2022-06-22,-0.238436,-0.928655,-0.281731,-1.051996,-0.533113,0
2023-11-16,0.385559,0.593276,-0.122714,-0.662983,0.689988,0
2022-08-24,0.615585,-1.27856,-0.713367,-0.191954,1.479266,0
2023-07-28,-0.360328,1.859893,0.699422,-1.571914,0.853709,0
2023-04-09,-0.840624,0.217782,-0.614038,0.392928,-0.280643,0
2023-11-02,-1.392097,-1.163996,-0.177211,-0.269449,0.292595,0
2023-06-19,0.672987,0.474389,-0.751101,0.742465,-0.293105,1
2023-03-16,0.854673,1.61115,-1.12398,-0.709521,0.43891,0
2022-05-16,0.157233,-0.201949,0.501506,1.549943,0.009591,1
2022-12-03,-0.422683,-1.091845,-0.964329,-0.590322,-0.559749,0
2022-07-12,-0.156421,-0.325334,2.691575,-2.611918,-0.409193,0
2022-06-13,0.942594,-0.855912,0.061607,-0.037757,-1.460543,1
2023-01-27,-0.624041,-0.471624,0.339438,-2.137064,0.131442,0
2022-06-20,2.767436,0.247303,0.990772,-0.532771,0.295527,1
2022-03-11,-1.723463,0.845828,0.333073,0.622222,2.183208,0
2022-03-23,0.450317,-0.89968,-0.365393,-0.783385,1.293244,0
2022-06-10,1.080856,-0.280883,-0.143015,0.156398,-0.143653,0
2022-01-31,1.353586,1.795104,-1.188526,-0.949299,0.455656,0
2022-03-09,0.119226,-0.328703,-1.738312,0.722137,-0.23017,0
2023-09-25,0.036203,-1.054139,-1.049389,-0.645064,1.274656,0
2023-01-30,-1.085235,-0.700735,-0.106882,0.734003,-0.895224,1
2023-02-26,-0.72798,-0.790627,0.446078,-0.562117,-1.968165,1
2023-02-23,0.583525,0.655755,2.372418,1.034613,-0.628563,1
2023-07-13,-0.694514,1.399027,-0.697397,-1.635133,0.54975,0
2023-02-10,-1.212891,-1.069199,-0.434059,-0.579316,-1.600911,0
2023-08-17,0.649349,-0.647923,-0.890012,0.536585,1.448463,0
2022-03-29,0.420227,-1.010158,0.053565,-0.25356,0.111414,1
2023-02-25,0.132519,0.069607,1.129041,0.371282,-1.10036,1
2023-09-04,1.327773,0.889196,-1.985813,0.010307,-0.160995,0
2022-05-24,-0.235834,0.232037,-0.746808,-0.326349,-0.644959,0
2022-10-20,-0.32098,-0.472087,-1.479736,0.232179,-0.626464,0
2022-09-26,0.427481,1.198729,1.447975,0.141694,0.230158,1
2022-05-26,-0.09154,0.837477,1.233155,1.030487,1.937422,0
2022-10-22,0.594952,-1.039064,0.500174,1.233959,0.969254,1
2022-04-01,-0.171565,0.06327,0.387986,0.762041,0.939859,1
2022-06-09,-0.999145,-0.824831,1.581199,1.06803,0.099406,1
2022-07-17,-0.074769,-0.21949,0.380701,-0.316774,-0.264652,0
2022-06-09,0.726098,1.305245,-1.898386,0.675418,-1.151868,0
2022-12-07,-2.560737,-0.901593,-0.206773,-2.240987,1.070086,0
2023-01-10,-0.484702,0.847852,-0.059906,-0.053453,-0.380975,1
2023-03-13,-2.478757,0.469031,0.873416,0.057912,-0.123969,1
2023-04-24,0.591053,-0.204519,-1.628628,-1.140167,-0.154462,0
2023-07-23,-1.364154,-1.094559,0.31389,-0.299643,1.890972,1
2023-05-22,0.359826,1.400789,0.247418,-1.99169,-0.249193,0
2022-06-05,0.248934,0.108012,0.225844,1.245047,0.251762,0
2022-03-19,-0.060252,0.407789,-0.815846,1.10633,0.225602,0
2022-02-13,0.51541,1.091891,-0.44145,-0.723873,0.266832,0
2022-11-05,1.950139,1.290383,0.032947,0.067385,-1.744724,1
2023-07-07,-0.022424,1.16208,-0.090313,0.393067,0.247542,0
2022-01-06,0.15854,1.527386,-0.492611,0.968868,0.989763,0
2023-07-05,0.298848,1.050847,0.878277,0.294354,0.926812,1
2022-07-31,-0.8628,-0.189588,0.574036,-0.334335,-0.354397,0
2022-12-18,-0.471,-1.488761,-0.787938,-0.75497,2.643027,0
2023-11-10,0.385308,-1.148632,0.766958,-1.544926,1.092605,0
2023-04-13,-0.314772,-0.238986,1.132983,-0.312291,0.497115,1
2023-10-23,-0.665108,-1.086083,0.351327,-0.48548,-0.476867,1
2023-08-07,-0.793989,0.604308,-0.159569,-1.160651,-1.679059,0
2023-02-03,0.371768,-1.250411,-0.803948,-0.149092,0.084836,0
2023-03-10,0.695377,1.699139,-0.453682,1.388629,-0.273805,0
2022-09-05,-1.726607,0.516917,-0.522238,-1.122242,-0.114385,0
2023-01-30,-1.643247,0.539253,-1.95035,-0.8438,-1.371025,0
2022-07-06,0.358956,-0.42573,0.26253,-0.571288,0.767505,0
2023-08-19,-1.156154,-1.513841,-0.315564,0.663052,1.32408,0
2022-07-12,1.207425,-0.433228,0.823568,0.880201,-1.166339,1
2023-01-19,0.487162,0.740681,-0.8084,-0.809224,-0.465453,0
2022-09-15,1.561187,0.328901,-0.011522,0.417032,0.061524,0
2023-09-17,0.031407,-1.373261,-0.004631,-0.552245,1.090367,0
2022-05-20,-0.469837,-0.240521,-1.011343,-2.096192,0.938212,0
2022-01-18,-0.654146,-0.814491,-0.764922,-0.288254,1.216576,0
2022-04-27,-0.312355,-0.620426,-1.320971,-1.841421,-0.630176,0
2023-08-06,0.358002,0.220975,0.989611,1.734583,0.671572,1
2022-09-12,-1.212368,0.35808,-1.302913,0.318293,-0.815083,0
2022-05-26,0.087868,-0.421818,-0.305734,-0.072896,-0.24849,0
2022-07-25,0.009173,0.272973,-1.084878,-0.067047,0.208015,0
2023-11-08,0.159716,0.602184,-0.594747,0.764714,0.163475,0
2022-04-08,0.438991,-1.372152,0.537403,1.464085,-0.074612,1
2023-09-13,-0.320953,-0.376698,1.635787,-0.476219,0.999094,1
2022-04-29,-0.76019,0.066764,0.062492,0.639474,-0.316369,1
2023-01-21,-0.765588,-1.214429,2.191201,0.211961,0.1687,1
2022-05-31,-1.447005,0.552189,-0.277735,-0.332824,0.12064,0
2023-12-27,1.733523,0.49473,-1.808222,0.411373,-0.280387,0
2022-06-11,-1.485562,-1.061786,-0.569528,-0.348969,-1.481213,0
2023-03-17,-0.807244,-0.560627,0.172212,-0.975591,-0.946852,0
2022-01-19,-0.238174,-1.400102,0.390682,1.303012,-0.368784,1
2023-11-14,-1.599932,-0.781598,-0.610835,-0.658739,-0.162286,0
2023-10-25,-1.786665,-0.699945,-0.033815,-0.50113,0.293502,0
2022-09-30,2.799697,1.851959,-0.924854,-0.21859,0.674215,0
2022-05-28,0.565153,-0.350342,-1.832103,0.871075,1.153377,0
2023-05-25,-0.662966,-1.647387,-0.495766,0.23313,-0.061645,0
2022-11-05,1.229325,-0.818984,1.238896,-1.316755,0.505201,0
2022-05-20,1.025348,-0.08553,0.973385,-0.18342,-1.372475,1
2022-05-14,-0.87611,0.334607,0.371787,-0.245046,-0.801334,0
2023-03-31,1.808299,-0.357846,0.032583,-0.25585,0.954483,1
2023-11-12,0.154803,-0.227799,0.951799,1.352991,-0.905674,0
2023-04-04,-1.154602,-1.021338,1.029901,-0.419711,-0.222865,1
2022-11-03,1.122128,-0.240917,-0.495515,-0.668788,1.509578,0
2022-01-17,0.09049,-0.3278,-0.239279,0.321871,-0.888281,0
2023-10-12,-0.158968,-0.477283,-0.591776,1.106449,-0.583443,0
2023-04-17,1.457271,0.841678,0.462493,-1.221122,1.080686,0
2023-11-18,-1.518388,0.182097,-0.822009,2.711221,0.36459,1
2022-03-03,3.178854,-1.482039,-0.11017,-1.126875,-0.490105,1
2022-11-09,0.413847,-0.058602,0.080385,-2.58121,0.359713,0
2023-02-10,1.624785,-1.027992,-0.479714,0.906802,0.375858,1
2022-07-05,-0.108233,-0.682126,0.11767,-1.183476,0.611248,1
2022-01-09,0.021852,-0.488056,1.072174,0.763712,0.831641,1
2023-10-07,-0.413703,0.716054,-1.898099,0.786379,-1.279031,1
2023-03-11,-0.798146,-0.257849,-0.543534,-0.801774,0.432033,0
2023-08-21,-0.631099,0.500819,-0.64214,1.3472,-1.781485,1
2023-09-24,0.684498,0.821789,-0.707665,0.364115,0.364746,0
2023-07-01,-0.165656,1.402701,0.930209,-1.165641,-0.590447,1
2022-01-01,-1.30218,0.0656,1.036771,-0.421885,-1.301935,0
2023-01-25,0.121241,-1.427787,0.539991,-0.620537,0.806469,0
2023-10-27,0.831347,-1.143857,1.496774,-0.9641,-0.502532,0
2022-11-12,-0.933226,0.81903,-0.58664,-1.082499,-0.175563,0
2022-03-19,1.132235,0.303554,1.535745,0.095036,-1.145824,1
2022-07-08,-0.833263,-0.320038,0.219285,-0.561607,0.764416,0
2023-09-07,0.309398,-2.589209,-0.130603,1.209843,1.121602,0
2022-09-30,-0.446205,0.206428,0.67149,0.27327,0.099651,0
2022-09-14,-0.060092,-2.113558,-2.262613,-0.81431,-0.862424,0
2023-05-25,-1.112332,-1.276471,0.549026,0.505414,0.421266,1
2023-05-09,-0.047678,0.63132,-0.405791,0.573519,-1.703793,1
2023-02-14,0.662598,0.654828,-0.44209,0.117203,0.238549,0
2022-04-28,1.358121,-1.405271,0.684808,-0.129875,0.480417,1
2022-05-07,-1.441979,-0.081566,0.226304,-0.068802,1.88423,0
2023-11-13,0.164232,-1.674719,-0.670291,1.037724,0.555182,0
2022-10-05,-0.526853,0.570217,0.852434,0.75647,-1.128167,1
2023-12-03,-0.097331,0.699694,0.859646,-0.43243,-2.425646,1
2022-05-09,-0.777606,-0.797293,-0.265332,-0.59753,-0.959358,0
2023-01-29,0.731494,-1.02604,0.934559,0.759279,-0.837701,1
2022-07-19,1.392071,-0.365054,-0.286045,-0.716619,-1.252486,1
2022-06-30,0.327746,0.021107,-0.984005,0.249191,-1.103278,0
2023-05-07,-0.593895,1.74474,0.200904,0.579498,1.08077,0
2023-05-18,-0.374482,-0.581174,1.859452,0.404613,0.380623,1
2023-08-03,0.200569,0.616959,-0.50195,-1.766835,-0.83353,0
2022-11-03,0.008845,0.346408,0.739626,-0.675595,1.118496,0
2023-04-10,2.12037,0.783382,0.681682,-0.408226,0.003203,1
2022-01-17,0.315605,0.813297,-1.318029,1.412489,-0.62695,0
2023-08-26,0.193709,-0.685945,-0.024881,-0.093819,-2.101507,0
2023-07-06,-0.609558,0.705663,-0.666523,-0.542105,-0.554122,0
2023-03-26,-0.066789,-0.425788,0.186647,0.13009,-0.471237,0
2022-09-20,-0.427554,-0.40178,1.195952,0.877174,0.230943,1
2023-04-04,0.074244,-0.069173,-0.195529,0.834346,0.415569,0
2022-12-04,-0.896445,0.341386,0.083477,0.153345,0.298889,0
2022-01-10,0.356871,-1.340951,0.463015,0.288298,0.072562,1
2023-07-12,0.859396,0.379923,0.189218,1.304629,-1.23091,1
2023-03-31,-0.126237,-0.690501,0.385669,-0.696534,0.3661,1
2022-04-05,-1.575619,-0.243829,0.302752,0.722643,0.13415,1
2022-05-25,-1.893171,-0.144292,-1.03116,-0.333262,0.270427,0
2023-11-23,-0.26473,-0.859918,0.235223,-0.822256,-0.118382,0
2023-11-30,-1.080878,0.389701,-0.902858,-0.53028,-2.40475,1
2023-02-24,0.388137,0.826015,-1.03002,-0.306333,-1.569071,0
2023-08-18,-0.73573,0.781369,-1.155564,-0.830761,-0.653058,0
2022-08-13,-1.161733,-0.795508,1.610802,1.12279,1.103771,1
2023-11-08,-0.180372,0.500338,1.297486,-0.763525,1.892534,1
2023-05-17,0.79523,-0.472166,-0.449463,-2.306048,1.140157,0
2023-11-10,0.041999,-0.685804,0.068098,-0.310299,0.206815,0
2023-07-14,-0.60564,-0.76929,-0.379705,-1.415877,-0.042182,0
2022-09-01,-0.232367,0.001296,-0.513081,1.074107,-0.08582,0
2023-08-19,-0.326313,-1.36592,1.499775,-0.539114,-0.108665,1
2023-11-18,-0.325827,0.366763,-0.117483,1.383725,-0.239572,1
2023-03-04,0.17723,0.120376,0.684116,3.308059,0.195553,1
2023-04-20,-0.559236,-0.971698,0.067488,0.099622,1.996457,0
2022-07-23,-0.257521,-1.458731,-0.242517,1.563772,-1.28135,1
2022-03-08,1.363429,-0.887734,1.061144,0.963085,1.79286,1
2022-05-01,-0.119169,0.026926,-0.679887,-0.610518,-0.609428,0
2023-01-09,-0.32807,0.649062,0.081294,1.270528,-0.168436,0
2023-01-09,0.479839,-0.882369,0.028314,0.834097,-0.528902,1
2022-12-03,-0.041918,-0.297683,0.533851,-0.418247,0.104007,0
2023-05-12,-0.390205,1.033094,-0.074389,1.34147,-1.532283,1
2022-01-27,-0.125009,-1.219772,1.629283,2.444801,0.271777,1
2022-06-04,0.193182,0.082891,-0.876422,-1.119869,0.88468,0
2023-08-18,0.392257,-0.758802,0.100924,-0.393558,-0.892847,0
2023-09-28,1.419956,1.036342,-0.726328,0.755587,-0.141494,0
2022-01-05,-0.638878,0.019968,-1.005034,-0.478214,-0.110768,0
2022-02-16,0.579561,0.847759,-1.616777,-1.503863,-1.785785,0
2022-01-23,0.863828,-1.356047,0.107598,0.071958,-0.806939,1
2023-02-28,0.466493,0.419514,-0.215913,0.345617,-2.088888,1
2022-04-04,-0.599749,1.693828,-1.064406,-0.752933,-0.256184,0
2022-11-20,0.528827,1.408917,-1.021078,1.349039,1.162478,0
2022-09-23,-0.273992,-0.36407,1.150296,-0.516858,-1.138407,1
2022-10-30,-0.380625,-0.157771,-0.615938,-0.044722,-0.792459,0
2022-07-29,-0.831286,1.63172,0.522517,0.635996,0.15468,1
2023-04-19,-0.04314,-1.617693,-0.879741,-0.990872,1.31893,0
2023-01-18,0.848867,1.263025,-1.069839,-1.321079,-0.51583,0
2023-11-17,1.518269,0.947436,-2.110257,1.773755,-0.74169,0
2023-05-21,-0.547764,1.568943,-1.853887,2.605335,1.611451,0
2023-06-12,1.098768,0.218373,-0.847296,0.936891,0.478932,0
2022-07-09,0.712997,-1.087359,2.391623,-0.073598,-0.565399,1
2022-06-24,0.308799,-0.273692,0.601836,-0.285207,-0.272361,1
2022-02-08,-0.191344,-1.066334,0.310195,-0.540412,-0.279901,0
2023-04-10,-1.774097,0.732073,-1.480316,-0.931584,-0.268928,0
2023-05-24,-0.559471,1.274777,-0.405022,-1.623057,-0.467261,0
2023-05-02,-0.397795,0.001723,-0.621347,-2.112141,0.418626,0
2022-10-12,0.642317,1.310369,0.494779,0.09805,0.341629,1
2023-12-04,0.529416,0.905776,-1.797843,0.688576,-0.020161,0
2023-02-12,0.157933,-0.570194,-2.726039,1.54606,-0.7432,0
2023-11-14,-0.355467,0.77172,-1.506927,0.920855,2.129461,0
2023-08-04,-0.13961,2.358132,-0.578211,-1.551212,0.224056,1
2023-07-06,-2.599534,1.243342,0.207202,0.719747,-2.159874,1
2023-05-10,-0.094809,1.324928,-0.118908,1.519515,-0.620142,1
2022-02-18,0.27237,-0.469567,0.82063,0.185033,-0.011104,1
2022-11-02,-0.727574,-0.722255,-0.078685,-1.08185,0.86194,0
2022-02-18,-1.615658,-0.789762,-0.415507,0.103747,-1.129152,0
2022-08-27,-2.749435,-1.394259,-0.121148,-1.518668,-0.96432,0
2022-05-18,0.199635,-0.842997,0.299057,-0.785643,-1.135934,1
2023-09-10,0.297824,1.130379,1.177928,1.207357,-1.367174,1
2023-10-25,0.183697,-0.770776,-0.666324,0.452979,-1.18584,0
2023-07-15,0.503317,1.298502,0.525421,-0.445511,0.744455,1
2023-03-16,1.619435,0.026669,0.109184,1.150128,-1.41185,0
2023-03-21,0.218819,1.014304,-0.098816,-0.22915,0.284195,0
2023-03-31,-1.036727,1.077096,0.030638,-0.831422,1.453998,0
2023-06-20,1.370797,-0.429538,-0.890014,-1.267817,-0.413935,0
2023-07-25,2.069371,0.144898,-1.298053,0.215831,0.468398,0
2022-02-25,1.249665,0.553468,0.649947,1.59872,-0.324272,1
2023-04-01,0.21944,1.000245,-0.96251,-0.793016,2.675421,0
2022-05-19,0.03237,-0.337146,1.82105,-0.10708,0.103961,1
2022-10-06,1.560351,0.404288,-1.139343,0.309858,0.865917,0
2023-04-03,-0.202649,-0.446352,1.315921,-0.076351,-0.5425,1
2022-11-10,-0.44337,-0.896633,1.193729,-0.801877,-0.428997,1
2023-02-11,0.195932,-1.120476,-0.077592,0.718521,1.009128,1
2023-08-02,0.528617,0.986238,-0.420856,0.111304,0.004426,0
2022-10-31,-0.225567,-0.13878,0.694231,-1.036886,1.050595,0
2023-03-12,0.176293,-0.557873,1.086295,0.3893,-1.898279,1
2022-09-18,-1.337544,-0.914489,0.007376,0.660516,0.197812,0
2022-07-26,0.970498,-0.747737,-0.343757,0.994935,1.391643,1
2023-02-02,0.160942,-1.286546,0.886546,0.453058,1.422456,1
