transaction_id,customer_id,amount,date,quarter
7303,1348,2093.82,2024-09-09,Q3
7304,4372,799.68,2024-08-04,Q3
7305,896,2962.21,2024-12-12,Q4
7306,114391,199.72,2024-11-02,Q4
7307,3473,969.64,2024-02-07,Q1
7308,2929,1914.51,2024-04-12,Q2
7309,2247,306.6,2024-07-20,Q3
7310,168037,776.95,2024-01-16,Q1
7311,1940,1296.21,2024-06-23,Q2
7312,5231,337.04,2024-01-17,Q1
7313,5814,1630.23,2024-05-09,Q2
7314,3149,457.45,2024-10-27,Q4
7315,185740,844.4,2024-12-06,Q4
7316,7137,2229.56,2024-09-22,Q3
7317,819,195.51,2024-07-26,Q3
7318,105550,917.8,2024-12-18,Q4
7319,183,734.99,2024-07-19,Q3
7320,4797,909.74,2024-09-10,Q3
7321,7323,774.06,2024-05-02,Q2
7322,3612,294.26,2024-11-24,Q4
7323,6628,427.2,2024-03-15,Q1
7324,616,633.73,2024-12-21,Q4
7325,190805,355.11,2024-10-10,Q4
7326,2257,732.99,2024-06-17,Q2
7327,6000,2043.78,2024-03-21,Q1
7328,5995,657.28,2024-01-03,Q1
7329,1780,961.21,2024-12-17,Q4
7330,4807,734.82,2024-03-17,Q1
7331,3285,772.06,2024-02-16,Q1
7332,4469,579.8,2024-06-08,Q2
7333,150958,2478.21,2024-10-31,Q4
7334,2524,999.67,2024-08-06,Q3
7335,113943,820.68,2024-07-21,Q3
7336,3740,1146.27,2024-07-19,Q3
7337,173871,342.01,2024-12-27,Q4
7338,2355,539.12,2024-10-06,Q4
7339,234,663.74,2024-04-23,Q2
7340,122316,357.23,2024-11-02,Q4
7341,2827,394.04,2024-12-03,Q4
7342,2757,2072.39,2024-06-19,Q2
7343,4779,480.96,2024-02-18,Q1
7344,5267,417.73,2024-10-09,Q4
7345,3841,338.74,2024-05-25,Q2
7346,5395,735.43,2024-03-15,Q1
7347,6524,899.01,2024-10-04,Q4
7348,189887,1975.2,2024-06-18,Q2
7349,2311,795.37,2024-04-25,Q2
7350,4441,1244.87,2024-12-29,Q4
7351,5410,1804.26,2024-07-21,Q3
7352,3509,945.01,2024-10-14,Q4
7353,4381,754.32,2024-08-31,Q3
7354,124527,1373.65,2024-02-20,Q1
7355,3362,445.01,2024-03-10,Q1
7356,2205,373.32,2024-11-25,Q4
7357,150825,1785.57,2024-12-06,Q4
7358,6994,663.26,2024-07-09,Q3
7359,731,405.29,2024-05-03,Q2
7360,7243,751.74,2024-11-08,Q4
7361,170231,394.54,2024-12-16,Q4
7362,1336,657.21,2024-09-20,Q3
7363,4371,385.97,2024-06-27,Q2
7364,120546,534.34,2024-12-15,Q4
7365,1377,213.62,2024-06-26,Q2
7366,4275,1806.95,2024-01-13,Q1
7367,6253,1394.3,2024-01-18,Q1
7368,1105,214.26,2024-07-02,Q3
7369,108534,1551.59,2024-05-17,Q2
7370,4502,767.12,2024-09-09,Q3
7371,3863,297.08,2024-01-01,Q1
7372,6617,281.94,2024-08-27,Q3
7373,148318,420.61,2024-10-31,Q4
7374,5993,410.24,2024-06-01,Q2
7375,191998,412.14,2024-08-20,Q3
7376,153597,590.64,2024-10-30,Q4
7377,4967,487.89,2024-09-09,Q3
7378,3554,585.47,2024-04-11,Q2
7379,5119,432.22,2024-03-12,Q1
7380,1176,196.29,2024-11-21,Q4
7381,167868,874.8,2024-01-17,Q1
7382,5025,283.36,2024-08-13,Q3
7383,5753,765.4,2024-11-03,Q4
7384,5321,305.56,2024-12-13,Q4
7385,830,1591.46,2024-01-17,Q1
7386,5877,4817.74,2024-05-30,Q2
7387,114415,569.83,2024-10-11,Q4
7388,7146,867.66,2024-10-09,Q4
7389,4139,937.38,2024-06-11,Q2
7390,7342,533.51,2024-04-09,Q2
7391,171954,1728.31,2024-12-31,Q4
7392,365,632.57,2024-01-14,Q1
7393,4508,268.54,2024-08-10,Q3
7394,117904,804.0,2024-12-31,Q4
7395,3902,1304.26,2024-09-10,Q3
7396,1175,912.22,2024-09-10,Q3
7397,4766,907.75,2024-04-18,Q2
7398,856,720.08,2024-10-06,Q4
7399,6857,2725.44,2024-08-01,Q3
7400,1256,799.71,2024-05-22,Q2
7401,1094,401.49,2024-12-18,Q4
7402,1670,675.87,2024-12-26,Q4
7403,2118,1961.49,2024-03-29,Q1
7404,156381,425.1,2024-11-09,Q4
7405,4880,570.7,2024-09-03,Q3
7406,146979,1009.94,2024-11-07,Q4
7407,7368,514.66,2024-05-12,Q2
7408,106995,1260.86,2024-11-28,Q4
7409,1771,587.37,2024-12-19,Q4
7410,6151,1782.21,2024-10-10,Q4
7411,1709,436.48,2024-12-21,Q4
7412,186823,394.38,2024-07-15,Q3
7413,144238,566.89,2024-06-09,Q2
7414,268,1793.6,2024-12-23,Q4
7415,4142,906.2,2024-10-23,Q4
7416,117934,582.65,2024-05-01,Q2
7417,158616,141.94,2024-12-16,Q4
7418,149968,663.87,2024-08-16,Q3
7419,1439,529.1,2024-07-27,Q3
7420,3450,517.26,2024-07-08,Q3
7421,6987,1070.51,2024-09-18,Q3
7422,2517,1075.48,2024-03-17,Q1
7423,7199,698.42,2024-01-28,Q1
7424,1791,236.28,2024-04-30,Q2
7425,5026,375.23,2024-11-15,Q4
7426,2960,767.39,2024-02-13,Q1
7427,2621,614.49,2024-04-26,Q2
7428,248,549.57,2024-11-11,Q4
7429,929,1539.24,2024-05-20,Q2
7430,2450,2379.57,2024-08-23,Q3
7431,161164,1202.55,2024-05-21,Q2
7432,1392,186.4,2024-06-23,Q2
7433,7116,1332.61,2024-07-30,Q3
7434,191,1493.53,2024-09-12,Q3
7435,7174,1660.23,2024-11-30,Q4
7436,1052,1092.09,2024-08-17,Q3
7437,184037,1278.9,2024-02-18,Q1
7438,173528,1274.81,2024-10-04,Q4
7439,6588,486.83,2024-06-25,Q2
7440,196457,905.94,2024-02-24,Q1
7441,151834,573.81,2024-10-31,Q4
7442,124876,830.65,2024-11-12,Q4
7443,123219,845.77,2024-11-07,Q4
7444,359,1522.44,2024-08-29,Q3
7445,4732,848.41,2024-02-26,Q1
7446,7454,2435.49,2024-11-15,Q4
7447,123552,2003.63,2024-06-01,Q2
7448,146013,2698.23,2024-05-16,Q2
7449,4418,657.54,2024-01-19,Q1
7450,4282,1608.81,2024-11-30,Q4
7451,150879,227.62,2024-11-14,Q4
7452,171182,119.63,2024-05-15,Q2
7453,143456,719.87,2024-11-15,Q4
7454,188821,768.36,2024-04-20,Q2
7455,2632,436.42,2024-10-02,Q4
7456,189268,567.82,2024-12-17,Q4
7457,5231,683.82,2024-03-13,Q1
7458,3633,1139.28,2024-06-17,Q2
7459,7142,958.73,2024-04-09,Q2
7460,164587,721.05,2024-03-01,Q1
7461,3878,198.44,2024-03-25,Q1
7462,2990,215.94,2024-09-30,Q3
7463,1529,3074.93,2024-07-07,Q3
7464,2167,678.31,2024-02-27,Q1
7465,138738,186.4,2024-12-06,Q4
7466,6251,998.08,2024-03-18,Q1
7467,3431,178.45,2024-02-21,Q1
7468,379,1210.78,2024-01-21,Q1
7469,5216,1933.32,2024-04-08,Q2
7470,6874,104.92,2024-06-15,Q2
7471,123415,1075.36,2024-01-10,Q1
7472,5322,440.83,2024-03-08,Q1
7473,2457,2047.63,2024-01-03,Q1
7474,127507,2489.84,2024-07-10,Q3
7475,189420,298.92,2024-01-11,Q1
7476,4194,1645.19,2024-02-07,Q1
7477,3069,156.3,2024-01-14,Q1
7478,173,1950.14,2024-07-27,Q3
7479,3673,1180.01,2024-01-15,Q1
7480,119394,1280.77,2024-11-18,Q4
7481,131161,1860.8,2024-03-06,Q1
7482,5101,510.24,2024-07-02,Q3
7483,3784,1255.47,2024-02-20,Q1
7484,1389,432.27,2024-01-08,Q1
7485,198886,291.99,2024-12-15,Q4
7486,5376,1900.18,2024-10-05,Q4
7487,4778,577.25,2024-08-09,Q3
7488,2500,559.61,2024-09-25,Q3
7489,4791,450.17,2024-08-27,Q3
7490,179658,1172.58,2024-10-24,Q4
7491,172207,1000.4,2024-02-12,Q1
7492,142170,276.16,2024-05-03,Q2
7493,166023,3241.92,2024-04-30,Q2
7494,184958,1425.29,2024-12-23,Q4
7495,1582,1576.0,2024-05-27,Q2
7496,2221,211.65,2024-01-09,Q1
7497,5586,1048.21,2024-04-10,Q2
7498,1878,1347.71,2024-06-23,Q2
7499,130696,451.27,2024-12-06,Q4
7500,115220,691.39,2024-11-03,Q4
7501,196770,396.24,2024-05-10,Q2
7502,168868,554.27,2024-07-16,Q3
7503,1468,949.87,2024-12-04,Q4
7504,2237,379.51,2024-12-09,Q4
7505,6695,1663.87,2024-08-14,Q3
7506,7332,1633.97,2024-04-11,Q2
7507,136474,1719.66,2024-11-28,Q4
7508,162142,252.53,2024-11-22,Q4
7509,4099,442.83,2024-11-09,Q4
7510,107633,725.9,2024-07-20,Q3
7511,120753,144.5,2024-12-07,Q4
7512,5932,468.62,2024-11-15,Q4
7513,801,1172.22,2024-06-13,Q2
7514,2350,654.62,2024-06-16,Q2
7515,150518,424.19,2024-10-23,Q4
7516,113582,727.92,2024-12-18,Q4
7517,4342,614.82,2024-09-02,Q3
7518,3079,1976.76,2024-08-01,Q3
7519,2719,700.39,2024-12-22,Q4
7520,3220,167.63,2024-02-12,Q1
7521,773,402.83,2024-01-16,Q1
7522,5479,321.58,2024-06-10,Q2
7523,106,993.82,2024-11-11,Q4
7524,6713,606.52,2024-05-12,Q2
7525,4012,1979.34,2024-01-20,Q1
7526,2387,897.62,2024-05-05,Q2
7527,1130,889.18,2024-05-25,Q2
7528,2573,361.8,2024-12-23,Q4
7529,5447,483.02,2024-12-21,Q4
7530,1347,1768.57,2024-01-13,Q1
7531,177126,1120.17,2024-11-22,Q4
7532,3094,831.56,2024-07-08,Q3
7533,119392,876.75,2024-10-10,Q4
7534,4151,1098.71,2024-07-16,Q3
7535,2323,278.75,2024-04-15,Q2
7536,117741,539.39,2024-12-07,Q4
7537,6467,749.3,2024-07-27,Q3
7538,3195,275.76,2024-01-18,Q1
7539,5227,1126.83,2024-08-01,Q3
7540,6063,509.41,2024-01-03,Q1
7541,4831,2898.99,2024-06-11,Q2
7542,1292,524.44,2024-07-22,Q3
7543,6104,2018.98,2024-10-30,Q4
7544,110610,917.39,2024-12-22,Q4
7545,7133,1691.4,2024-04-11,Q2
7546,179533,398.21,2024-12-18,Q4
7547,6547,229.3,2024-08-28,Q3
7548,139074,384.96,2024-11-12,Q4
7549,2104,883.48,2024-02-16,Q1
7550,6715,251.99,2024-05-27,Q2
7551,2762,187.35,2024-07-23,Q3
7552,5707,649.26,2024-09-30,Q3
7553,169158,259.9,2024-10-14,Q4
7554,6007,328.45,2024-01-30,Q1
7555,110094,563.46,2024-08-04,Q3
7556,6953,2608.52,2024-05-24,Q2
7557,5931,631.22,2024-07-21,Q3
7558,7060,341.27,2024-03-09,Q1
7559,149888,415.28,2024-12-02,Q4
7560,869,779.67,2024-01-31,Q1
7561,5153,518.76,2024-08-07,Q3
7562,5095,503.4,2024-02-13,Q1
7563,156224,199.76,2024-11-14,Q4
7564,5886,256.34,2024-02-28,Q1
7565,3429,754.42,2024-06-24,Q2
7566,173194,581.12,2024-11-19,Q4
7567,137,395.5,2024-02-12,Q1
7568,142313,876.49,2024-11-07,Q4
7569,6881,807.75,2024-03-28,Q1
7570,2243,1129.41,2024-06-21,Q2
7571,3864,289.56,2024-01-24,Q1
7572,2437,853.86,2024-12-28,Q4
7573,142792,357.6,2024-06-23,Q2
7574,6569,389.87,2024-08-16,Q3
7575,179820,1114.32,2024-12-16,Q4
7576,5543,1015.24,2024-03-29,Q1
7577,190822,139.88,2024-01-05,Q1
7578,6285,1017.46,2024-01-29,Q1
7579,7190,1271.61,2024-06-05,Q2
7580,1314,482.2,2024-07-26,Q3
7581,2943,611.71,2024-07-19,Q3
7582,5914,335.82,2024-07-21,Q3
7583,416,2746.99,2024-01-05,Q1
7584,240,2277.68,2024-09-13,Q3
7585,5959,1999.09,2024-01-25,Q1
7586,107146,642.76,2024-12-24,Q4
7587,4249,821.68,2024-07-31,Q3
7588,5719,1530.39,2024-11-20,Q4
7589,197084,759.97,2024-11-18,Q4
7590,1208,1357.68,2024-05-12,Q2
7591,2266,622.52,2024-06-04,Q2
7592,4847,477.48,2024-05-26,Q2
7593,1519,248.17,2024-08-04,Q3
7594,4345,292.64,2024-04-18,Q2
7595,666,461.67,2024-11-25,Q4
7596,302,998.94,2024-12-23,Q4
7597,100064,295.24,2024-05-20,Q2
7598,122561,1059.29,2024-12-31,Q4
7599,442,1025.54,2024-06-25,Q2
7600,2361,463.86,2024-05-16,Q2
7601,1478,616.87,2024-05-09,Q2
7602,5673,1577.94,2024-04-27,Q2
7603,2645,390.13,2024-11-21,Q4
7604,6117,688.13,2024-09-30,Q3
7605,2018,1272.48,2024-12-03,Q4
7606,138899,3107.09,2024-08-23,Q3
7607,6313,1629.09,2024-04-08,Q2
7608,150065,549.3,2024-12-10,Q4
7609,140460,1397.81,2024-05-05,Q2
7610,7011,1058.69,2024-05-19,Q2
7611,4179,648.32,2024-04-02,Q2
7612,2744,841.5,2024-06-07,Q2
7613,143239,218.94,2024-03-07,Q1
7614,126088,497.63,2024-01-13,Q1
7615,6510,815.39,2024-08-31,Q3
7616,6903,961.55,2024-02-24,Q1
7617,6930,2170.42,2024-08-25,Q3
7618,142881,1046.9,2024-12-29,Q4
7619,263,412.24,2024-11-29,Q4
7620,4305,363.25,2024-05-09,Q2
7621,1413,1026.9,2024-10-27,Q4
7622,5467,461.73,2024-04-03,Q2
7623,3310,594.94,2024-09-25,Q3
7624,1812,210.66,2024-05-23,Q2
7625,124040,2311.02,2024-06-28,Q2
7626,101689,2050.25,2024-10-22,Q4
7627,111671,380.51,2024-11-02,Q4
7628,6993,4161.97,2024-11-05,Q4
7629,6065,1147.21,2024-01-14,Q1
7630,2359,764.66,2024-02-19,Q1
7631,3546,439.99,2024-11-21,Q4
7632,7142,1346.4,2024-01-17,Q1
7633,2792,280.01,2024-02-15,Q1
7634,1463,1183.51,2024-07-07,Q3
7635,1331,574.27,2024-02-13,Q1
7636,7474,678.02,2024-04-24,Q2
7637,4426,1562.39,2024-02-20,Q1
7638,6305,1054.25,2024-03-08,Q1
7639,3863,334.94,2024-11-06,Q4
7640,2331,516.39,2024-04-08,Q2
7641,153169,301.52,2024-07-28,Q3
7642,4761,187.53,2024-08-18,Q3
7643,2309,1528.53,2024-01-06,Q1
7644,101946,298.83,2024-03-04,Q1
7645,5213,859.41,2024-06-22,Q2
7646,6453,2533.93,2024-12-17,Q4
7647,103513,515.81,2024-02-13,Q1
7648,135429,397.43,2024-02-16,Q1
7649,4917,257.98,2024-05-01,Q2
7650,145758,1190.01,2024-07-27,Q3
7651,111,253.83,2024-02-17,Q1
7652,94,223.79,2024-12-15,Q4
7653,2375,1128.31,2024-04-18,Q2
7654,140655,814.01,2024-09-10,Q3
7655,935,789.87,2024-04-30,Q2
7656,2110,1564.83,2024-01-03,Q1
7657,5563,268.6,2024-06-16,Q2
7658,4167,1307.51,2024-04-21,Q2
7659,34,2059.74,2024-10-25,Q4
7660,5501,1557.48,2024-04-24,Q2
7661,7050,606.2,2024-04-17,Q2
7662,1668,415.53,2024-08-03,Q3
7663,4938,1143.27,2024-07-10,Q3
7664,5759,558.84,2024-05-16,Q2
7665,5008,342.68,2024-11-11,Q4
7666,4888,512.5,2024-05-21,Q2
7667,178288,1057.31,2024-10-16,Q4
7668,1667,76.43,2024-07-19,Q3
7669,114090,640.14,2024-12-09,Q4
7670,1289,382.77,2024-11-17,Q4
7671,4507,577.34,2024-06-29,Q2
7672,2003,301.3,2024-02-22,Q1
7673,111202,991.06,2024-08-24,Q3
7674,3082,351.78,2024-05-27,Q2
7675,116294,636.22,2024-05-16,Q2
7676,3935,866.18,2024-09-14,Q3
7677,6390,1089.19,2024-03-04,Q1
7678,121333,2355.9,2024-12-31,Q4
7679,5280,390.93,2024-08-29,Q3
7680,182075,384.67,2024-11-01,Q4
7681,180564,1279.54,2024-10-31,Q4
7682,3908,373.71,2024-01-18,Q1
7683,172506,2113.58,2024-01-09,Q1
7684,2864,639.6,2024-03-25,Q1
7685,3950,473.73,2024-09-08,Q3
7686,112628,693.81,2024-05-20,Q2
7687,6666,573.37,2024-06-16,Q2
7688,7148,629.12,2024-12-24,Q4
7689,6681,622.24,2024-03-09,Q1
7690,4925,2551.73,2024-12-11,Q4
7691,4368,319.07,2024-09-09,Q3
7692,172238,3535.79,2024-12-01,Q4
7693,5848,60.87,2024-10-17,Q4
7694,124521,898.19,2024-11-26,Q4
7695,150824,1859.9,2024-03-05,Q1
7696,773,218.86,2024-12-01,Q4
7697,2067,527.71,2024-08-07,Q3
7698,4925,849.31,2024-09-16,Q3
7699,5299,715.55,2024-06-06,Q2
7700,1370,483.98,2024-01-17,Q1
7701,6124,1023.12,2024-04-20,Q2
7702,4468,420.23,2024-01-03,Q1
7703,1258,416.1,2024-03-28,Q1
7704,174315,971.45,2024-08-20,Q3
7705,6895,537.76,2024-04-04,Q2
7706,7218,594.66,2024-01-14,Q1
7707,4005,329.5,2024-01-04,Q1
7708,206,424.96,2024-05-20,Q2
7709,297,627.16,2024-06-14,Q2
7710,6635,595.9,2024-05-26,Q2
7711,5425,1293.11,2024-01-06,Q1
7712,7392,528.76,2024-08-20,Q3
7713,3822,425.99,2024-09-30,Q3
7714,2926,749.78,2024-07-28,Q3
7715,126,228.97,2024-09-16,Q3
7716,1220,380.2,2024-03-14,Q1
7717,5313,1176.65,2024-06-12,Q2
7718,5034,227.79,2024-01-12,Q1
7719,3365,831.3,2024-12-08,Q4
7720,2494,788.72,2024-08-04,Q3
7721,2695,1253.24,2024-09-29,Q3
7722,6167,470.43,2024-12-07,Q4
7723,3116,216.02,2024-07-30,Q3
7724,3470,846.33,2024-06-07,Q2
7725,4634,302.5,2024-06-11,Q2
7726,3874,734.73,2024-11-29,Q4
7727,4133,868.44,2024-05-05,Q2
7728,7224,720.01,2024-02-23,Q1
7729,197841,1612.04,2024-11-29,Q4
7730,148263,2148.04,2024-09-15,Q3
7731,5847,351.37,2024-01-23,Q1
7732,7006,2702.79,2024-07-21,Q3
7733,82,1252.21,2024-11-10,Q4
7734,133709,1378.54,2024-10-30,Q4
7735,4209,297.65,2024-10-20,Q4
7736,2297,982.27,2024-08-21,Q3
7737,3454,716.96,2024-02-21,Q1
7738,2018,134.2,2024-10-05,Q4
7739,121760,1472.92,2024-02-23,Q1
7740,117364,1825.3,2024-10-07,Q4
7741,6733,643.2,2024-10-08,Q4
7742,161800,682.07,2024-06-13,Q2
7743,189,787.2,2024-12-01,Q4
7744,4114,1129.35,2024-05-26,Q2
7745,157338,448.78,2024-01-05,Q1
7746,140526,1562.95,2024-03-15,Q1
7747,5059,2258.98,2024-04-03,Q2
7748,120053,443.43,2024-12-06,Q4
7749,5617,386.78,2024-07-21,Q3
7750,1348,1050.41,2024-05-03,Q2
7751,146652,1270.72,2024-11-27,Q4
7752,763,350.77,2024-09-27,Q3
7753,4526,600.36,2024-03-03,Q1
7754,109901,2269.46,2024-10-14,Q4
7755,7037,524.46,2024-09-21,Q3
7756,3874,406.19,2024-05-20,Q2
7757,3542,1277.04,2024-10-16,Q4
7758,2387,1615.17,2024-04-24,Q2
7759,6007,987.73,2024-03-24,Q1
7760,101443,1037.95,2024-03-04,Q1
7761,128309,1822.17,2024-03-27,Q1
7762,6616,529.48,2024-05-09,Q2
7763,472,500.39,2024-07-21,Q3
7764,149927,694.38,2024-10-25,Q4
7765,3839,1271.75,2024-04-04,Q2
7766,6003,2539.93,2024-07-02,Q3
7767,4954,851.74,2024-05-24,Q2
7768,2553,318.24,2024-05-27,Q2
7769,3149,467.58,2024-12-20,Q4
7770,1036,655.35,2024-11-14,Q4
7771,1829,375.55,2024-07-08,Q3
7772,2371,374.36,2024-07-27,Q3
7773,813,248.73,2024-07-04,Q3
7774,7074,689.56,2024-08-09,Q3
7775,4886,1042.28,2024-09-09,Q3
7776,7393,209.08,2024-05-26,Q2
7777,131506,777.85,2024-01-24,Q1
7778,7055,1034.9,2024-01-01,Q1
7779,7440,437.79,2024-05-17,Q2
7780,4487,971.52,2024-08-20,Q3
7781,1097,853.94,2024-03-28,Q1
7782,1443,769.02,2024-02-03,Q1
7783,4992,691.47,2024-09-24,Q3
7784,197530,609.01,2024-11-13,Q4
7785,4252,5951.03,2024-04-05,Q2
7786,2611,462.86,2024-01-04,Q1
7787,3262,292.21,2024-04-07,Q2
7788,1881,388.83,2024-10-10,Q4
7789,198130,297.72,2024-11-17,Q4
7790,4845,418.6,2024-03-05,Q1
7791,6585,845.28,2024-02-02,Q1
7792,179235,744.07,2024-12-25,Q4
7793,197721,3399.7,2024-07-26,Q3
7794,2952,1789.04,2024-07-23,Q3
7795,5951,867.94,2024-08-28,Q3
7796,4895,851.34,2024-01-29,Q1
7797,5119,3755.1,2024-04-15,Q2
7798,1062,594.91,2024-05-22,Q2
7799,187935,897.93,2024-09-09,Q3
7800,5791,941.98,2024-01-31,Q1
7801,181837,209.93,2024-10-08,Q4
7802,142527,2475.62,2024-06-06,Q2
7803,3428,260.65,2024-09-17,Q3
7804,5601,329.42,2024-03-04,Q1
7805,135174,890.97,2024-11-11,Q4
7806,395,352.26,2024-06-11,Q2
7807,176073,1414.25,2024-12-18,Q4
7808,5199,339.08,2024-02-28,Q1
7809,5527,473.37,2024-10-28,Q4
7810,145180,440.56,2024-02-09,Q1
7811,7385,1465.95,2024-03-20,Q1
7812,2778,664.28,2024-06-26,Q2
7813,6301,1133.09,2024-03-24,Q1
7814,2379,370.27,2024-06-30,Q2
7815,5999,1023.9,2024-11-27,Q4
7816,180516,1365.98,2024-11-16,Q4
7817,3745,949.77,2024-05-14,Q2
7818,187314,890.26,2024-12-27,Q4
7819,5615,833.02,2024-01-14,Q1
7820,1709,1032.64,2024-06-27,Q2
7821,150016,594.58,2024-07-06,Q3
7822,6449,2356.25,2024-03-02,Q1
7823,195574,417.63,2024-02-26,Q1
7824,166362,357.62,2024-09-25,Q3
7825,2822,692.29,2024-10-17,Q4
7826,809,534.86,2024-09-27,Q3
7827,5703,1050.0,2024-04-04,Q2
7828,6099,949.72,2024-02-27,Q1
7829,304,822.19,2024-10-30,Q4
7830,6173,662.0,2024-08-18,Q3
7831,6403,467.35,2024-05-20,Q2
7832,3324,261.5,2024-05-03,Q2
7833,3365,379.6,2024-04-14,Q2
7834,140969,593.85,2024-11-06,Q4
7835,37,733.59,2024-02-15,Q1
7836,3008,1009.07,2024-07-05,Q3
7837,164277,504.38,2024-10-01,Q4
7838,1662,656.29,2024-06-30,Q2
7839,3699,1045.34,2024-01-18,Q1
7840,4846,554.53,2024-11-23,Q4
7841,5792,1002.93,2024-05-09,Q2
7842,5126,590.99,2024-09-02,Q3
7843,1523,216.07,2024-07-30,Q3
7844,104591,449.3,2024-11-11,Q4
7845,5061,450.13,2024-08-08,Q3
7846,5383,638.08,2024-01-15,Q1
7847,2163,328.27,2024-12-09,Q4
7848,3892,1253.36,2024-01-02,Q1
7849,142550,1650.19,2024-06-07,Q2
7850,144441,868.72,2024-12-24,Q4
7851,5159,69.11,2024-09-17,Q3
7852,188045,2036.23,2024-11-05,Q4
7853,1755,728.82,2024-01-17,Q1
7854,3995,1580.03,2024-03-01,Q1
7855,4428,1242.44,2024-06-04,Q2
7856,196086,527.42,2024-10-19,Q4
7857,143902,1790.32,2024-01-01,Q1
7858,1080,667.13,2024-02-02,Q1
7859,129593,340.09,2024-11-01,Q4
7860,195311,2536.38,2024-02-18,Q1
7861,6217,1050.67,2024-06-01,Q2
7862,5085,1089.19,2024-12-25,Q4
7863,6677,1416.07,2024-07-29,Q3
7864,2817,1376.59,2024-05-19,Q2
7865,1182,245.67,2024-04-11,Q2
7866,3274,269.09,2024-08-30,Q3
7867,1298,467.98,2024-03-19,Q1
7868,122191,1603.98,2024-11-20,Q4
7869,3132,1201.57,2024-12-08,Q4
7870,7114,674.26,2024-12-14,Q4
7871,106786,1433.45,2024-12-28,Q4
7872,153971,764.25,2024-10-01,Q4
7873,1146,763.92,2024-10-18,Q4
7874,134562,724.53,2024-04-06,Q2
7875,170073,1055.97,2024-06-19,Q2
7876,6371,1595.93,2024-01-01,Q1
7877,7476,2349.43,2024-06-09,Q2
7878,188309,1112.05,2024-12-25,Q4
7879,4234,371.87,2024-01-09,Q1
7880,855,1571.55,2024-12-06,Q4
7881,3382,240.77,2024-06-14,Q2
7882,177956,1457.61,2024-09-01,Q3
7883,1695,167.83,2024-09-07,Q3
7884,108330,2914.1,2024-12-12,Q4
7885,188530,988.29,2024-11-12,Q4
7886,150813,1127.87,2024-10-14,Q4
7887,6901,331.03,2024-01-22,Q1
7888,6619,385.84,2024-10-18,Q4
7889,4084,1053.8,2024-02-08,Q1
7890,5918,1011.45,2024-04-28,Q2
7891,5774,707.3,2024-08-16,Q3
7892,1205,491.08,2024-06-16,Q2
7893,115310,428.68,2024-06-06,Q2
7894,3271,627.07,2024-11-24,Q4
7895,127293,572.98,2024-10-21,Q4
7896,164800,1124.26,2024-11-03,Q4
7897,1513,660.03,2024-05-27,Q2
7898,120881,555.43,2024-11-22,Q4
7899,5837,1302.51,2024-11-18,Q4
7900,2553,2723.8,2024-12-18,Q4
7901,3128,1908.7,2024-01-26,Q1
7902,2755,568.06,2024-01-22,Q1
7903,2048,766.8,2024-05-16,Q2
7904,3850,1135.59,2024-02-10,Q1
7905,6257,216.68,2024-12-07,Q4
7906,7374,561.32,2024-07-11,Q3
7907,6596,457.14,2024-05-20,Q2
7908,4204,502.45,2024-06-05,Q2
7909,6605,1212.16,2024-11-21,Q4
7910,1088,1819.4,2024-11-18,Q4
7911,528,511.68,2024-04-02,Q2
7912,7483,570.02,2024-06-05,Q2
7913,6948,363.11,2024-11-06,Q4
7914,3871,2965.55,2024-01-06,Q1
7915,6580,177.99,2024-05-01,Q2
7916,143307,1663.34,2024-12-17,Q4
7917,4826,572.47,2024-10-01,Q4
7918,2161,1738.63,2024-08-24,Q3
7919,175410,1209.38,2024-05-11,Q2
7920,1785,524.03,2024-06-16,Q2
7921,134932,323.44,2024-11-29,Q4
7922,1061,132.73,2024-07-22,Q3
7923,154476,803.85,2024-12-04,Q4
7924,67,995.75,2024-08-10,Q3
7925,131777,169.39,2024-10-03,Q4
7926,2013,1132.14,2024-09-30,Q3
7927,163011,744.8,2024-10-15,Q4
7928,3469,1083.73,2024-09-01,Q3
7929,3371,400.54,2024-06-23,Q2
7930,3904,1236.9,2024-10-30,Q4
7931,2555,1770.01,2024-08-28,Q3
7932,6321,175.0,2024-04-12,Q2
7933,105739,1837.48,2024-10-16,Q4
7934,2338,1501.1,2024-08-13,Q3
7935,109974,149.67,2024-10-17,Q4
7936,49,354.15,2024-03-30,Q1
7937,3048,362.87,2024-01-15,Q1
7938,156575,746.23,2024-11-16,Q4
7939,170994,380.2,2024-10-06,Q4
7940,178469,231.3,2024-09-12,Q3
7941,192009,414.28,2024-10-14,Q4
7942,111903,615.52,2024-10-10,Q4
7943,3544,878.33,2024-12-03,Q4
7944,2328,277.27,2024-10-06,Q4
7945,4381,3351.43,2024-01-31,Q1
7946,6162,270.28,2024-04-24,Q2
7947,294,240.09,2024-11-16,Q4
7948,6878,782.28,2024-05-27,Q2
7949,2061,1909.74,2024-12-31,Q4
7950,33,1091.13,2024-01-19,Q1
7951,7256,1393.65,2024-07-17,Q3
7952,1139,5252.98,2024-11-26,Q4
7953,127850,1068.86,2024-01-27,Q1
7954,2180,995.81,2024-10-31,Q4
7955,156497,2001.27,2024-10-29,Q4
7956,192632,571.08,2024-02-26,Q1
7957,6452,936.19,2024-09-05,Q3
7958,956,336.85,2024-05-27,Q2
7959,321,280.03,2024-12-07,Q4
