customer_id,region_id,signup_date
3578,14,2020-10-12
3579,45,2023-09-11
3580,35,2018-02-28
3581,48,2020-04-09
3582,41,2018-05-14
3583,48,2018-10-31
3584,11,2023-07-07
3585,11,2018-08-11
3586,4,2023-09-27
3587,18,2022-09-13
3588,28,2021-11-05
3589,29,2022-06-13
3590,34,2019-02-10
3591,37,2018-09-14
3592,41,2020-03-17
3593,26,2022-08-02
3594,14,2019-10-31
3595,22,2019-01-20
3596,44,2022-09-16
3597,41,2021-10-20
3598,46,2021-03-22
3599,28,2020-06-22
3600,39,2022-09-04
3601,21,2022-05-28
3602,1,2020-02-29
3603,38,2018-10-11
3604,5,2023-03-20
3605,32,2018-10-27
3606,50,2020-07-28
3607,2,2023-05-17
3608,37,2020-07-03
3609,44,2022-12-26
3610,32,2020-12-07
3611,35,2022-06-20
3612,46,2021-07-20
3613,39,2019-09-06
3614,2,2023-05-13
3615,39,2020-10-20
3616,38,2020-09-29
3617,12,2021-12-13
3618,33,2023-07-30
3619,43,2023-03-24
3620,43,2020-05-12
3621,44,2019-05-22
3622,39,2019-12-12
3623,7,2019-07-30
3624,25,2019-10-09
3625,12,2020-08-01
3626,4,2018-02-16
3627,14,2021-03-13
3628,46,2023-02-03
3629,30,2020-07-31
3630,39,2018-06-23
3631,26,2020-05-03
3632,18,2020-01-03
3633,25,2021-07-25
3634,50,2019-07-03
3635,15,2019-10-22
3636,16,2022-06-19
3637,43,2019-01-20
3638,19,2023-08-05
3639,46,2019-10-14
3640,49,2022-11-24
3641,4,2018-06-29
3642,34,2019-12-02
3643,5,2020-04-06
3644,44,2020-09-25
3645,6,2018-07-21
3646,45,2019-06-26
3647,39,2023-04-05
3648,27,2023-07-17
3649,11,2020-08-23
3650,14,2018-09-18
3651,22,2019-08-27
3652,43,2023-09-16
3653,45,2023-07-06
3654,26,2022-11-17
3655,12,2023-03-05
3656,29,2022-04-08
3657,42,2021-09-27
3658,28,2022-08-23
3659,45,2021-11-16
3660,1,2020-01-14
3661,26,2021-11-05
3662,3,2019-10-10
3663,31,2021-09-30
3664,31,2020-04-15
3665,16,2020-12-03
3666,40,2019-02-02
3667,48,2023-09-27
3668,23,2022-06-23
3669,22,2018-08-23
3670,10,2020-11-06
3671,2,2020-09-21
3672,21,2023-04-24
3673,23,2022-07-12
3674,39,2023-04-08
3675,44,2020-10-19
3676,6,2018-12-08
3677,8,2022-04-29
3678,29,2019-04-25
3679,19,2021-10-26
3680,36,2020-06-18
3681,17,2020-02-05
3682,21,2018-09-18
3683,23,2022-10-19
3684,31,2022-02-18
3685,4,2020-01-19
3686,45,2022-06-04
3687,17,2023-12-01
3688,11,2022-04-29
3689,33,2023-09-11
3690,7,2020-10-26
3691,30,2020-04-05
3692,4,2023-01-21
3693,14,2021-12-22
3694,37,2021-08-19
3695,19,2021-11-06
3696,46,2023-12-17
3697,18,2022-02-14
3698,35,2022-11-21
3699,2,2018-03-20
3700,49,2022-05-01
3701,31,2019-11-27
3702,36,2018-09-28
3703,17,2019-08-29
3704,15,2022-12-29
3705,22,2022-11-26
3706,13,2019-11-01
3707,2,2019-02-25
3708,34,2020-07-06
3709,36,2019-12-28
3710,34,2020-10-10
3711,28,2022-09-14
3712,27,2019-12-27
3713,50,2019-01-15
3714,27,2018-08-26
3715,36,2022-02-09
3716,21,2019-03-13
3717,2,2019-04-27
3718,18,2022-10-26
3719,37,2018-07-23
3720,32,2021-11-29
3721,35,2018-01-25
3722,38,2023-08-27
3723,11,2022-04-12
3724,41,2022-12-04
3725,36,2021-12-30
3726,16,2020-05-30
3727,26,2023-12-20
3728,43,2022-09-18
3729,9,2018-07-14
3730,16,2021-06-16
3731,10,2021-04-03
3732,16,2019-09-19
3733,11,2020-09-25
3734,41,2023-11-06
3735,50,2018-07-09
3736,49,2023-07-27
3737,18,2022-03-14
3738,47,2018-09-03
3739,5,2019-10-31
3740,6,2023-01-13
3741,17,2022-03-21
3742,15,2018-06-20
3743,46,2018-11-19
3744,38,2023-07-28
3745,38,2018-12-12
3746,41,2021-09-28
3747,37,2023-12-21
3748,26,2018-12-31
3749,3,2018-04-08
3750,1,2022-11-25
3751,49,2023-09-12
3752,26,2021-02-03
3753,48,2019-05-26
3754,2,2018-05-11
3755,32,2023-06-19
3756,15,2022-10-15
3757,19,2023-05-18
3758,33,2022-09-23
3759,25,2020-08-06
3760,7,2020-11-21
3761,50,2020-04-17
3762,36,2022-05-21
3763,19,2018-08-08
3764,32,2018-03-29
3765,8,2023-10-07
3766,22,2019-11-28
3767,22,2018-03-17
3768,19,2022-01-14
3769,25,2020-05-23
3770,46,2019-05-21
3771,1,2020-08-09
3772,28,2020-09-13
3773,48,2021-09-02
3774,45,2023-08-03
3775,45,2023-04-14
3776,21,2022-12-16
3777,29,2020-12-13
3778,30,2021-05-07
3779,42,2018-10-17
3780,48,2021-06-17
3781,13,2022-01-10
3782,7,2023-04-27
3783,14,2018-04-12
3784,14,2023-03-06
3785,16,2021-02-09
3786,46,2018-07-13
3787,11,2023-12-21
3788,22,2020-10-16
3789,18,2020-06-20
3790,14,2019-02-22
3791,10,2018-06-10
3792,50,2018-07-02
3793,32,2019-08-09
3794,6,2019-10-03
3795,33,2020-10-11
3796,31,2021-08-30
3797,18,2023-12-13
3798,40,2022-10-06
3799,41,2020-11-30
3800,40,2023-06-22
3801,32,2021-05-06
3802,23,2020-07-15
3803,11,2019-04-22
3804,3,2020-07-13
3805,46,2018-03-31
3806,43,2018-12-02
3807,11,2023-09-01
3808,41,2019-03-03
3809,3,2021-05-26
3810,12,2018-08-13
3811,8,2021-08-09
3812,18,2023-11-08
3813,16,2020-09-29
3814,26,2018-10-07
3815,23,2018-02-20
3816,6,2022-07-16
3817,8,2018-08-14
3818,42,2019-11-27
3819,28,2023-01-21
3820,47,2021-03-22
3821,7,2023-03-27
3822,16,2023-03-27
3823,8,2021-12-19
3824,47,2023-08-13
3825,8,2018-03-21
3826,41,2019-06-11
3827,10,2019-08-30
3828,37,2023-06-19
3829,23,2021-09-23
3830,49,2019-07-06
3831,4,2019-04-02
3832,17,2022-10-29
3833,37,2023-02-24
3834,46,2018-02-03
3835,27,2020-03-11
3836,5,2021-03-18
3837,32,2019-05-30
3838,24,2022-05-09
3839,39,2022-07-18
3840,28,2023-01-12
3841,45,2022-09-18
3842,7,2023-01-17
3843,32,2020-03-11
3844,37,2019-10-17
3845,21,2019-11-24
3846,24,2023-02-12
3847,35,2021-11-22
3848,23,2019-12-10
3849,20,2022-04-29
3850,30,2019-05-27
3851,41,2019-08-07
3852,7,2018-01-04
3853,44,2023-10-18
3854,11,2019-06-01
3855,5,2022-07-06
3856,10,2018-09-17
3857,4,2018-03-20
3858,48,2022-01-18
3859,15,2018-08-04
3860,39,2018-11-14
3861,10,2019-12-25
3862,27,2021-07-05
3863,22,2018-02-09
3864,33,2018-10-04
3865,50,2020-01-11
3866,33,2022-03-23
3867,36,2018-08-02
3868,14,2019-09-18
3869,7,2019-02-27
3870,5,2019-11-08
3871,16,2019-07-19
3872,28,2021-11-03
3873,4,2018-05-28
3874,14,2023-08-19
3875,32,2019-06-20
3876,44,2023-12-12
3877,50,2022-05-17
3878,12,2020-02-22
3879,6,2019-10-25
3880,29,2023-09-04
3881,47,2023-12-23
3882,22,2021-09-02
3883,46,2018-04-14
3884,38,2023-06-09
3885,45,2020-11-10
3886,48,2018-03-02
3887,6,2022-10-23
3888,21,2018-03-14
3889,3,2020-03-24
3890,3,2018-06-13
3891,24,2020-08-14
3892,34,2022-10-28
3893,45,2018-10-10
3894,7,2018-10-30
3895,2,2023-09-27
3896,6,2019-01-22
3897,47,2018-09-04
3898,34,2021-07-06
3899,25,2019-08-29
3900,6,2023-09-28
3901,19,2018-12-25
3902,7,2021-05-26
3903,2,2023-07-10
3904,22,2022-05-24
3905,26,2018-03-05
3906,23,2019-02-16
3907,44,2018-10-02
3908,46,2023-06-26
3909,7,2019-03-19
3910,14,2018-05-03
3911,26,2020-04-18
3912,21,2019-09-12
3913,22,2018-12-25
3914,36,2020-09-20
3915,9,2023-05-26
3916,42,2019-05-11
3917,14,2023-11-20
3918,18,2021-12-24
3919,12,2020-04-17
3920,32,2022-01-26
3921,35,2020-02-03
3922,32,2019-04-09
3923,25,2019-05-29
3924,16,2018-01-19
3925,35,2021-11-21
3926,6,2018-06-12
3927,16,2019-03-11
3928,35,2018-01-01
3929,35,2018-05-23
3930,14,2023-06-06
3931,18,2018-02-22
3932,16,2021-09-23
3933,45,2019-12-19
3934,29,2018-10-31
3935,6,2019-10-19
3936,9,2018-07-22
3937,4,2019-11-17
3938,13,2022-11-26
3939,12,2021-09-20
3940,23,2022-11-12
3941,38,2022-03-06
3942,44,2023-07-24
3943,28,2018-08-25
3944,39,2018-12-15
3945,33,2020-06-19
3946,16,2021-02-17
3947,31,2022-09-13
3948,16,2018-09-24
3949,16,2018-08-31
3950,50,2022-10-09
3951,46,2021-04-18
3952,33,2020-06-22
3953,30,2019-05-02
3954,35,2022-03-04
3955,38,2022-10-23
3956,3,2018-03-08
3957,18,2018-04-29
3958,6,2022-08-31
3959,27,2023-04-20
3960,15,2019-05-18
3961,17,2022-03-26
3962,43,2023-01-20
3963,11,2018-09-05
3964,46,2019-02-12
3965,22,2018-10-13
3966,10,2022-09-27
3967,8,2022-08-17
3968,36,2018-10-21
3969,46,2019-01-17
3970,44,2021-12-23
3971,9,2023-05-20
3972,44,2022-09-03
3973,12,2019-01-03
3974,23,2020-04-25
3975,1,2018-05-26
3976,13,2019-06-20
3977,16,2021-05-18
3978,48,2020-01-25
3979,14,2021-08-21
3980,14,2019-10-12
3981,14,2021-05-19
3982,13,2021-10-18
3983,27,2019-03-03
3984,11,2018-04-08
3985,15,2020-01-11
3986,27,2018-04-01
3987,38,2018-12-16
3988,6,2019-09-23
3989,18,2020-01-11
3990,29,2019-08-30
3991,46,2018-04-28
3992,48,2019-01-23
3993,44,2023-04-17
3994,26,2022-04-19
3995,5,2020-08-31
3996,49,2018-02-22
3997,32,2020-02-24
3998,46,2023-07-18
3999,47,2022-11-09
4000,40,2022-07-17
4001,22,2019-06-29
4002,31,2020-06-01
4003,35,2018-03-04
4004,45,2023-02-25
4005,12,2018-09-05
4006,28,2021-09-15
4007,30,2019-09-10
4008,11,2021-06-02
4009,21,2022-12-17
4010,47,2019-11-17
4011,1,2018-02-06
4012,26,2021-12-23
4013,31,2021-03-11
4014,46,2018-11-02
4015,15,2018-04-17
4016,20,2021-02-23
4017,5,2021-09-05
4018,17,2018-09-12
4019,50,2021-08-05
4020,39,2020-09-01
4021,22,2018-10-28
4022,32,2021-09-11
4023,49,2021-11-14
4024,22,2018-12-07
4025,15,2022-01-15
4026,44,2019-05-02
4027,43,2021-07-31
4028,26,2022-11-17
4029,1,2023-08-15
4030,1,2019-07-15
4031,6,2020-01-12
4032,35,2018-07-29
4033,9,2023-10-24
4034,4,2019-12-26
4035,35,2022-10-23
4036,25,2023-08-10
4037,27,2020-11-07
4038,10,2022-02-28
4039,11,2020-10-31
4040,13,2021-06-14
4041,33,2019-07-01
4042,49,2023-01-15
4043,46,2018-09-27
4044,6,2021-12-16
4045,34,2023-07-08
4046,38,2022-11-12
4047,3,2022-07-20
4048,32,2021-12-10
4049,23,2023-09-03
4050,10,2023-03-08
4051,40,2019-08-26
4052,47,2021-09-28
4053,30,2020-07-27
4054,11,2019-08-04
4055,22,2022-11-27
4056,26,2018-04-01
4057,46,2018-10-08
4058,40,2018-08-19
4059,34,2019-03-19
4060,39,2021-01-27
4061,35,2023-08-26
4062,16,2023-10-30
4063,7,2023-05-26
4064,42,2022-07-22
4065,28,2020-10-04
4066,49,2022-08-26
4067,35,2019-08-11
4068,24,2021-12-24
4069,33,2018-01-19
4070,33,2023-06-02
4071,50,2023-10-29
4072,19,2022-05-30
4073,20,2019-01-18
4074,18,2019-07-20
4075,6,2022-06-09
4076,24,2020-12-29
4077,23,2021-04-14
4078,10,2020-06-04
4079,41,2023-01-05
4080,35,2018-12-29
4081,13,2020-08-25
4082,9,2019-05-03
4083,31,2022-02-24
4084,1,2019-09-17
4085,8,2019-10-18
4086,22,2019-01-16
4087,50,2023-03-07
4088,4,2019-04-21
4089,27,2023-03-18
4090,29,2023-06-30
4091,13,2023-10-13
4092,27,2020-01-22
4093,32,2021-12-05
4094,7,2022-12-18
4095,48,2018-06-21
4096,13,2018-05-22
4097,19,2019-03-30
4098,2,2023-11-21
4099,30,2018-07-16
4100,30,2022-08-02
4101,6,2023-01-12
4102,15,2023-06-09
4103,39,2021-03-03
4104,36,2021-02-25
4105,16,2022-06-14
4106,32,2021-10-21
4107,38,2022-09-19
4108,19,2020-03-01
4109,9,2023-08-07
4110,2,2020-08-04
4111,48,2019-06-28
4112,17,2022-07-03
4113,41,2021-09-21
4114,17,2018-04-20
4115,36,2018-12-31
4116,17,2018-03-22
4117,31,2021-06-15
4118,48,2023-04-01
4119,38,2019-12-08
4120,9,2018-08-29
4121,27,2023-02-08
4122,14,2022-04-29
4123,11,2021-04-08
4124,42,2019-03-13
4125,50,2022-01-12
4126,47,2020-03-12
4127,42,2019-06-21
4128,24,2019-10-05
4129,27,2018-05-15
4130,28,2020-12-09
4131,37,2022-07-08
4132,3,2022-12-16
4133,42,2022-05-05
4134,41,2023-04-02
4135,50,2023-10-12
4136,30,2019-05-02
4137,23,2020-08-07
4138,24,2020-01-10
4139,32,2022-02-08
4140,16,2023-01-07
4141,39,2023-05-03
4142,23,2018-07-16
4143,15,2021-02-01
4144,37,2018-09-14
4145,17,2019-12-24
4146,5,2020-11-16
4147,27,2021-09-19
4148,26,2022-09-27
4149,15,2023-12-19
4150,2,2020-01-06
4151,24,2021-05-10
4152,39,2018-06-02
4153,41,2018-09-02
4154,11,2023-10-21
4155,22,2023-08-18
4156,46,2023-08-19
4157,18,2019-07-27
4158,24,2021-11-28
4159,34,2019-05-17
4160,23,2022-02-02
4161,43,2020-11-27
4162,19,2023-08-07
4163,25,2020-03-29
4164,26,2021-11-11
4165,38,2021-12-14
4166,17,2022-09-23
4167,14,2018-04-24
4168,18,2020-10-12
4169,12,2020-09-17
4170,10,2019-05-15
4171,41,2022-10-29
4172,18,2022-12-29
4173,14,2018-06-28
4174,41,2022-02-07
4175,40,2023-03-02
4176,13,2019-09-27
4177,16,2021-10-16
4178,42,2021-09-26
4179,14,2018-02-10
4180,44,2022-11-24
4181,31,2022-07-01
4182,34,2019-08-16
4183,27,2019-11-19
4184,2,2022-08-10
4185,42,2022-10-22
4186,29,2018-06-08
4187,9,2020-02-26
4188,42,2021-09-30
4189,15,2018-10-06
4190,19,2023-12-28
4191,32,2019-04-03
4192,15,2023-03-13
4193,1,2018-05-22
4194,17,2023-04-02
4195,35,2018-03-29
4196,22,2022-01-29
4197,36,2020-02-29
4198,4,2020-10-06
4199,13,2018-08-26
4200,12,2022-01-23
4201,4,2021-09-25
4202,33,2019-12-05
4203,11,2020-10-31
4204,24,2021-04-25
4205,50,2022-02-15
4206,13,2021-03-27
4207,10,2018-05-10
4208,47,2021-04-05
4209,18,2020-02-03
4210,15,2020-06-21
4211,36,2020-03-22
4212,7,2020-02-12
4213,19,2019-06-02
4214,10,2019-12-25
4215,45,2022-04-10
4216,15,2019-05-08
4217,29,2022-07-21
4218,27,2020-08-18
4219,25,2021-08-30
4220,4,2018-09-15
4221,14,2019-03-30
4222,43,2023-05-29
4223,28,2022-12-25
4224,44,2018-06-02
4225,28,2023-06-02
4226,16,2023-01-08
4227,18,2018-10-28
4228,39,2019-06-13
4229,12,2019-01-24
4230,30,2023-02-12
4231,47,2023-02-13
4232,43,2022-04-27
4233,20,2019-07-02
4234,14,2023-07-10
4235,32,2023-01-30
4236,31,2023-03-21
4237,37,2020-02-28
4238,4,2022-03-16
4239,27,2022-01-19
4240,1,2018-11-29
4241,50,2021-06-30
4242,44,2021-04-17
4243,37,2021-07-04
4244,15,2020-01-15
4245,38,2022-01-05
4246,23,2023-04-24
4247,33,2021-08-17
4248,12,2023-03-26
4249,24,2022-08-17
4250,44,2019-11-19
4251,10,2022-05-31
4252,20,2022-01-11
4253,15,2023-08-29
4254,9,2020-01-11
4255,20,2018-12-25
4256,31,2022-01-25
4257,3,2021-10-16
4258,11,2021-09-06
4259,41,2022-06-09
4260,14,2021-01-23
4261,17,2018-03-08
4262,34,2023-04-08
4263,38,2019-08-31
4264,48,2019-06-23
4265,8,2022-11-18
4266,38,2022-10-13
4267,37,2021-01-11
4268,7,2022-02-19
4269,44,2018-06-26
4270,16,2019-09-08
4271,22,2019-06-16
4272,40,2020-07-12
4273,27,2020-02-22
4274,14,2018-06-01
4275,17,2022-02-17
4276,38,2021-08-01
4277,10,2020-04-10
4278,24,2023-04-29
4279,38,2020-03-01
4280,45,2018-09-16
4281,42,2023-02-01
4282,18,2018-10-17
4283,10,2018-06-06
4284,47,2020-11-05
4285,30,2021-06-22
4286,21,2019-09-08
4287,46,2023-01-12
4288,37,2019-08-30
4289,24,2023-10-12
4290,10,2021-10-30
4291,5,2019-02-09
4292,27,2020-06-17
4293,6,2018-06-16
4294,16,2023-01-24
4295,35,2021-11-19
4296,1,2020-07-28
4297,50,2022-01-27
4298,22,2021-09-09
4299,44,2021-08-06
4300,9,2020-05-21
4301,24,2020-02-09
4302,48,2019-07-15
4303,32,2022-09-19
4304,41,2020-10-29
4305,35,2020-10-23
4306,37,2022-04-27
4307,19,2021-03-08
4308,23,2023-09-18
4309,3,2019-06-12
4310,13,2018-04-03
4311,4,2020-07-11
4312,17,2021-03-10
4313,37,2022-12-04
4314,11,2021-10-24
4315,24,2023-08-19
4316,28,2018-07-07
4317,9,2021-03-22
4318,41,2022-12-21
4319,39,2021-01-04
4320,10,2019-08-28
4321,2,2022-08-11
4322,1,2023-04-01
4323,15,2019-07-22
4324,7,2021-04-25
4325,1,2022-10-29
4326,24,2018-11-30
4327,27,2018-01-25
4328,1,2022-06-07
4329,30,2022-07-06
4330,21,2018-12-11
4331,11,2021-07-31
4332,6,2022-04-27
4333,38,2023-10-10
4334,6,2022-11-05
4335,11,2019-04-27
4336,36,2021-06-14
4337,32,2022-05-25
4338,50,2019-08-17
4339,3,2018-12-23
4340,10,2020-08-15
4341,34,2022-04-25
4342,12,2021-03-02
4343,20,2021-08-16
4344,15,2021-12-29
4345,41,2023-09-24
4346,40,2021-10-20
4347,41,2018-10-23
4348,26,2020-05-26
4349,25,2019-01-08
4350,29,2022-07-19
4351,4,2023-12-24
4352,28,2022-08-17
4353,14,2019-06-23
4354,47,2022-03-05
4355,10,2018-02-16
4356,2,2019-08-20
4357,49,2019-10-27
4358,8,2020-10-24
4359,26,2019-12-03
4360,20,2020-08-05
4361,14,2018-01-22
4362,25,2022-11-24
4363,37,2020-05-16
4364,6,2022-11-05
4365,34,2018-05-07
4366,45,2023-03-12
4367,15,2021-10-03
4368,34,2019-05-22
4369,47,2022-07-07
4370,47,2022-06-28
4371,33,2022-05-10
4372,48,2023-03-22
4373,39,2023-09-21
4374,26,2018-12-31
4375,7,2019-09-11
4376,43,2018-03-29
4377,15,2018-05-26
4378,37,2018-08-20
4379,33,2022-02-24
4380,19,2021-08-20
4381,39,2018-03-18
4382,33,2020-07-12
4383,38,2018-08-30
4384,48,2019-03-04
4385,14,2018-05-02
4386,39,2021-03-02
4387,2,2018-06-27
4388,36,2022-09-17
4389,8,2023-08-04
4390,12,2023-02-18
4391,10,2022-12-09
4392,42,2022-07-05
4393,19,2023-06-18
4394,20,2023-04-24
4395,19,2019-04-19
4396,32,2021-08-16
4397,46,2019-11-02
4398,34,2023-01-08
4399,6,2018-01-23
4400,26,2020-07-02
4401,6,2020-04-10
4402,9,2023-02-10
4403,10,2019-10-08
4404,35,2023-05-16
4405,44,2020-12-23
4406,13,2022-02-12
4407,48,2021-03-08
4408,14,2020-08-01
4409,16,2019-10-29
4410,7,2019-09-09
4411,3,2021-11-03
4412,31,2019-12-14
4413,21,2023-03-08
4414,6,2018-10-17
4415,29,2019-04-17
4416,18,2018-04-14
4417,20,2023-03-07
4418,45,2020-06-26
4419,21,2018-03-18
4420,23,2018-04-04
4421,35,2023-07-04
4422,45,2023-04-13
4423,37,2019-08-30
4424,25,2021-11-24
4425,16,2019-07-07
4426,9,2023-01-22
4427,7,2022-04-16
4428,38,2020-08-31
4429,37,2023-07-27
4430,18,2019-05-06
4431,47,2023-12-24
4432,49,2019-09-28
4433,32,2023-05-01
4434,14,2023-02-15
4435,26,2021-05-17
4436,42,2018-09-24
4437,26,2022-07-03
4438,25,2022-03-10
4439,27,2023-03-10
4440,43,2019-05-10
4441,21,2019-06-09
4442,10,2020-02-13
4443,26,2020-03-18
4444,32,2018-01-07
4445,47,2018-12-03
4446,6,2020-11-15
4447,48,2023-10-19
4448,41,2018-10-09
4449,36,2019-06-13
4450,12,2023-02-26
4451,11,2018-03-27
4452,22,2018-08-03
4453,10,2023-05-03
4454,33,2019-07-03
4455,38,2019-11-06
4456,24,2018-02-02
4457,35,2020-06-08
4458,39,2023-12-15
4459,46,2023-11-29
4460,35,2021-11-05
4461,12,2022-01-18
4462,7,2021-11-10
4463,48,2022-03-02
4464,39,2021-02-10
4465,43,2019-03-27
4466,22,2023-03-17
4467,8,2023-04-11
4468,30,2018-11-12
4469,32,2018-07-27
4470,11,2022-10-03
4471,24,2018-04-15
4472,22,2022-11-03
4473,13,2023-11-21
4474,41,2018-03-21
4475,25,2022-10-16
4476,47,2018-10-18
4477,1,2019-09-28
4478,47,2021-04-13
4479,34,2022-01-29
4480,36,2018-07-17
4481,15,2018-08-28
4482,4,2019-09-11
4483,12,2022-02-01
4484,23,2020-06-03
4485,17,2019-08-27
4486,10,2018-12-11
4487,1,2023-10-22
4488,35,2022-03-23
4489,34,2023-11-30
4490,9,2020-12-20
4491,40,2022-11-28
4492,49,2021-11-02
4493,50,2021-02-24
4494,10,2020-11-04
4495,22,2020-12-31
4496,3,2020-06-22
4497,1,2021-11-02
4498,43,2020-12-14
4499,49,2023-10-27
4500,11,2023-05-24
4501,24,2020-10-13
4502,2,2020-05-17
4503,41,2022-07-21
4504,28,2021-11-07
4505,15,2019-05-23
4506,49,2023-01-01
4507,7,2022-02-03
4508,14,2021-09-22
4509,38,2022-09-09
4510,21,2019-05-11
4511,36,2022-10-18
4512,12,2018-09-25
4513,33,2022-10-04
4514,28,2021-07-18
4515,3,2021-06-28
4516,17,2022-05-12
4517,15,2019-11-12
4518,30,2022-08-11
4519,22,2018-02-26
4520,24,2022-02-28
4521,9,2022-10-06
4522,47,2018-01-08
4523,38,2022-03-02
4524,34,2022-08-22
4525,14,2021-02-17
4526,35,2021-08-17
4527,12,2018-05-11
4528,25,2023-12-05
4529,14,2023-10-19
4530,16,2022-08-02
4531,33,2018-02-03
4532,16,2020-07-31
4533,37,2022-11-27
4534,26,2022-01-20
4535,50,2023-06-05
4536,10,2021-09-10
4537,48,2022-04-13
4538,7,2020-01-09
4539,28,2022-11-16
4540,19,2021-03-14
4541,38,2022-10-19
4542,7,2019-03-24
4543,13,2019-08-11
4544,12,2018-07-12
4545,47,2022-01-18
4546,27,2022-05-25
4547,9,2019-09-14
4548,40,2020-04-21
4549,15,2021-06-01
4550,12,2022-07-14
4551,25,2019-10-26
4552,40,2020-12-05
4553,42,2019-02-11
4554,1,2022-11-09
4555,45,2023-03-28
4556,50,2022-06-08
4557,17,2022-11-21
4558,26,2022-08-01
4559,19,2023-01-05
4560,24,2020-07-29
4561,33,2019-03-27
4562,33,2023-10-06
4563,24,2018-01-06
4564,24,2020-06-06
4565,25,2022-05-10
4566,21,2022-10-03
4567,7,2022-02-10
4568,19,2020-12-08
4569,36,2023-07-14
4570,49,2019-05-30
4571,41,2018-11-08
4572,44,2021-10-09
4573,40,2019-12-03
4574,26,2020-10-24
4575,35,2020-09-27
4576,42,2019-08-02
4577,12,2023-12-27
4578,8,2020-04-17
4579,14,2022-01-08
4580,27,2018-12-17
4581,40,2023-12-11
4582,23,2023-12-02
4583,50,2018-06-01
4584,17,2021-11-09
4585,24,2021-07-26
4586,46,2019-01-16
4587,9,2022-08-13
4588,42,2022-08-02
4589,8,2023-01-23
4590,46,2021-08-11
4591,17,2022-03-29
4592,32,2022-05-02
4593,36,2022-08-08
4594,19,2021-07-04
4595,28,2022-06-19
4596,38,2018-05-13
4597,44,2021-09-14
4598,6,2019-03-22
4599,25,2020-06-10
4600,43,2022-08-11
4601,28,2018-09-07
4602,2,2022-07-11
4603,7,2019-07-23
4604,41,2022-07-09
4605,22,2022-08-06
4606,36,2018-02-03
4607,45,2019-05-27
4608,5,2022-10-30
4609,23,2020-01-20
4610,8,2020-08-19
4611,43,2018-02-04
4612,23,2022-02-28
4613,44,2018-07-24
4614,15,2019-08-19
4615,8,2020-11-10
4616,44,2022-08-13
4617,31,2020-12-27
4618,10,2023-11-22
4619,35,2021-02-17
4620,21,2019-07-10
4621,3,2019-02-22
4622,14,2022-09-14
4623,38,2020-10-03
4624,7,2021-08-17
4625,17,2020-03-21
4626,13,2019-08-22
4627,37,2021-08-06
4628,43,2019-10-07
4629,40,2023-12-30
4630,36,2022-05-22
4631,5,2022-11-30
4632,46,2019-09-15
4633,9,2018-03-06
4634,21,2018-04-15
4635,42,2023-02-25
4636,13,2023-03-29
4637,11,2022-01-28
4638,2,2021-07-13
4639,18,2019-04-04
4640,25,2022-07-20
4641,24,2021-02-04
4642,2,2021-08-14
4643,11,2018-02-22
4644,1,2021-02-05
4645,12,2022-02-28
4646,31,2022-08-14
4647,1,2018-11-15
4648,9,2018-03-12
4649,28,2023-02-17
4650,28,2019-11-15
4651,45,2020-11-01
4652,29,2021-10-06
4653,47,2020-12-12
4654,37,2023-08-30
4655,28,2023-01-19
4656,20,2020-05-12
4657,6,2019-02-23
4658,36,2023-11-06
4659,47,2022-04-01
4660,19,2022-07-13
4661,18,2020-10-13
4662,5,2020-11-27
4663,30,2019-02-03
4664,16,2020-07-28
4665,1,2021-04-03
4666,1,2018-10-11
4667,17,2021-10-23
4668,24,2021-09-09
4669,23,2023-01-16
4670,38,2018-04-25
4671,27,2019-05-10
4672,40,2020-07-28
4673,15,2023-04-12
4674,12,2019-06-05
4675,27,2023-10-31
4676,6,2023-09-26
4677,39,2018-07-27
4678,10,2020-03-06
4679,46,2019-07-21
4680,50,2020-12-07
4681,27,2023-07-18
4682,16,2020-04-02
4683,17,2021-12-22
4684,22,2018-10-28
4685,24,2021-06-02
4686,4,2020-02-12
4687,10,2023-07-03
4688,40,2022-09-03
4689,3,2019-04-17
4690,23,2021-09-22
4691,44,2020-01-20
4692,5,2020-08-15
4693,47,2020-10-10
4694,24,2022-12-03
4695,22,2019-09-28
4696,36,2018-01-10
4697,39,2019-02-27
4698,24,2022-12-16
4699,5,2019-10-12
4700,49,2018-05-11
4701,1,2020-05-26
4702,44,2023-03-21
4703,22,2023-03-28
4704,26,2023-09-07
4705,39,2022-02-06
4706,48,2022-11-29
4707,8,2022-08-20
4708,41,2018-02-12
4709,34,2020-07-04
4710,19,2021-02-26
4711,22,2020-10-12
4712,39,2022-12-21
4713,8,2023-11-21
4714,26,2021-04-08
4715,37,2018-07-30
4716,27,2020-02-28
4717,23,2019-03-10
4718,27,2020-10-27
4719,26,2019-05-28
4720,41,2018-06-26
4721,42,2019-01-11
4722,46,2020-12-22
4723,4,2018-11-06
4724,16,2018-03-02
4725,44,2019-09-07
4726,33,2021-11-11
4727,19,2021-10-13
4728,32,2020-05-05
4729,24,2021-12-23
4730,45,2019-02-24
4731,28,2022-05-02
4732,23,2018-02-08
4733,32,2018-10-23
4734,10,2023-07-13
4735,39,2020-10-21
4736,11,2021-05-03
4737,2,2020-05-20
4738,3,2021-11-17
4739,4,2022-06-27
4740,6,2022-09-03
4741,3,2019-06-30
4742,16,2021-10-04
