transaction_id,customer_id,amount,category,txn_date
Q2T0201302,C01939,50.96,electronics,2024-02-08 23:15:23
Q2T0201303,C04504,26.26,books,2024-02-09 00:35:37
Q2T0201304,C01012,83.67,books,2024-02-09 00:51:05
Q2T0201305,C03982,238.08,apparel,2024-02-09 01:55:56
Q2T0201306,C01897,177.21,groceries,2024-02-09 02:45:33
Q2T0201307,C00172,77.57,books,2024-02-09 03:35:11
Q2T0201308,C00282,55.16,home,2024-02-09 05:30:03
Q2T0201309,C01094,223.09,groceries,2024-02-09 06:16:02
Q2T0201310,C02543,28.4,books,2024-02-09 06:50:38
Q2T0201311,C02059,143.04,home,2024-02-09 08:11:48
Q2T0201312,C00007,242.16,books,2024-02-09 08:37:50
Q2T0201313,C04198,190.88,apparel,2024-02-09 09:43:52
Q2T0201314,C00624,13.36,home,2024-02-09 10:36:42
Q2T0201315,C01623,13.05,electronics,2024-02-09 10:55:45
Q2T0201316,C00049,187.97,groceries,2024-02-09 11:02:19
Q2T0201317,C04457,188.01,home,2024-02-09 12:44:35
Q2T0201318,C03204,206.2,electronics,2024-02-09 13:58:22
Q2T0201319,C04667,90.1,apparel,2024-02-09 15:14:50
Q2T0201320,C00453,21.52,home,2024-02-09 17:51:21
Q2T0201321,C04966,156.81,books,2024-02-09 18:49:56
Q2T0201322,C00411,178.44,groceries,2024-02-09 18:59:09
Q2T0201323,C01614,244.26,apparel,2024-02-09 19:23:35
Q2T0201324,C02878,176.52,groceries,2024-02-09 19:29:34
Q2T0201325,C00364,47.04,books,2024-02-09 20:33:21
Q2T0201326,C04807,69.29,home,2024-02-09 21:52:48
Q2T0201327,C03684,217.66,electronics,2024-02-09 21:58:08
Q2T0201328,C04834,10.38,apparel,2024-02-09 22:07:47
Q2T0201329,C04049,38.84,apparel,2024-02-09 22:21:21
Q2T0201330,C04180,77.26,books,2024-02-09 22:24:33
Q2T0201331,C02371,199.91,home,2024-02-09 23:53:41
Q2T0201332,C01004,77.73,electronics,2024-02-10 00:16:59
Q2T0201333,C01707,203.93,electronics,2024-02-10 01:27:15
Q2T0201334,C04093,139.11,apparel,2024-02-10 01:49:25
Q2T0201335,C03096,69.84,books,2024-02-10 03:51:15
Q2T0201336,C01362,58.51,books,2024-02-10 04:06:38
Q2T0201337,C00116,169.96,books,2024-02-10 04:14:36
Q2T0201338,C00537,240.35,books,2024-02-10 10:23:42
Q2T0201339,C03141,105.71,home,2024-02-10 10:24:54
Q2T0201340,C02606,55.26,groceries,2024-02-10 10:26:58
Q2T0201341,C04254,59.7,apparel,2024-02-10 11:03:17
Q2T0201342,C03555,19.14,books,2024-02-10 11:22:01
Q2T0201343,C00744,56.38,groceries,2024-02-10 12:49:34
Q2T0201344,C02920,227.42,home,2024-02-10 14:30:00
Q2T0201345,C01475,219.93,books,2024-02-10 14:33:05
Q2T0201346,C03016,162.96,apparel,2024-02-10 16:09:50
Q2T0201347,C01052,127.95,books,2024-02-10 17:21:59
Q2T0201348,C03177,22.09,groceries,2024-02-10 18:01:44
Q2T0201349,C02565,123.9,home,2024-02-10 18:05:48
Q2T0201350,C01659,215.27,apparel,2024-02-10 19:14:41
Q2T0201351,C02502,10.71,books,2024-02-11 00:11:42
Q2T0201352,C01041,210.44,home,2024-02-11 00:56:37
Q2T0201353,C04551,187.47,apparel,2024-02-11 01:43:27
Q2T0201354,C01398,87.6,home,2024-02-11 02:01:02
Q2T0201355,C01234,205.0,apparel,2024-02-11 02:46:47
Q2T0201356,C01555,139.81,electronics,2024-02-11 03:44:08
Q2T0201357,C03451,45.3,apparel,2024-02-11 03:47:44
Q2T0201358,C00480,120.68,electronics,2024-02-11 04:03:04
Q2T0201359,C02806,133.38,electronics,2024-02-11 04:16:58
Q2T0201360,C02760,172.09,electronics,2024-02-11 04:54:25
Q2T0201361,C00912,117.21,home,2024-02-11 04:54:30
Q2T0201362,C03319,76.61,apparel,2024-02-11 05:22:08
Q2T0201363,C04858,127.05,books,2024-02-11 06:58:00
Q2T0201364,C03833,182.63,books,2024-02-11 07:13:01
Q2T0201365,C03990,172.46,electronics,2024-02-11 08:20:09
Q2T0201366,C01632,84.78,apparel,2024-02-11 09:19:33
Q2T0201367,C02285,243.84,apparel,2024-02-11 09:24:23
Q2T0201368,C04815,146.38,books,2024-02-11 09:37:24
Q2T0201369,C02092,157.39,groceries,2024-02-11 10:13:08
Q2T0201370,C03046,116.11,home,2024-02-11 10:14:03
Q2T0201371,C04556,241.66,groceries,2024-02-11 11:42:17
Q2T0201372,C02110,176.16,groceries,2024-02-11 12:38:07
Q2T0201373,C03833,200.7,books,2024-02-11 12:43:21
Q2T0201374,C00482,208.36,electronics,2024-02-11 15:23:29
Q2T0201375,C02945,54.73,books,2024-02-11 16:26:37
Q2T0201376,C04222,190.28,groceries,2024-02-11 16:33:08
Q2T0201377,C03131,23.14,groceries,2024-02-11 16:33:16
Q2T0201378,C04537,231.9,apparel,2024-02-11 17:16:28
Q2T0201379,C03851,151.27,electronics,2024-02-11 17:19:46
Q2T0201380,C04098,133.12,groceries,2024-02-11 19:55:00
Q2T0201381,C03604,129.76,electronics,2024-02-11 20:10:58
Q2T0201382,C03198,72.24,books,2024-02-11 20:21:10
Q2T0201383,C00258,86.62,groceries,2024-02-11 21:19:43
Q2T0201384,C00528,12.21,home,2024-02-11 21:52:31
Q2T0201385,C01820,164.1,electronics,2024-02-11 22:45:17
Q2T0201386,C03249,132.63,home,2024-02-11 22:45:26
Q2T0201387,C04976,209.5,home,2024-02-11 22:47:33
Q2T0201388,C02530,8.55,home,2024-02-11 23:42:11
Q2T0201389,C00507,81.35,home,2024-02-12 00:01:09
Q2T0201390,C03252,24.18,electronics,2024-02-12 00:12:50
Q2T0201391,C00199,109.01,groceries,2024-02-12 01:53:13
Q2T0201392,C01885,246.84,apparel,2024-02-12 02:12:08
Q2T0201393,C01093,29.56,groceries,2024-02-12 03:50:22
Q2T0201394,C00550,79.63,electronics,2024-02-12 04:01:22
Q2T0201395,C04134,90.45,books,2024-02-12 04:12:45
Q2T0201396,C01556,94.57,apparel,2024-02-12 04:13:42
Q2T0201397,C00035,72.64,books,2024-02-12 05:54:37
Q2T0201398,C03259,209.02,books,2024-02-12 06:24:54
Q2T0201399,C02384,10.91,home,2024-02-12 07:09:25
Q2T0201400,C03247,77.17,apparel,2024-02-12 07:15:05
Q2T0201401,C01273,145.02,apparel,2024-02-12 08:25:54
Q2T0201402,C00023,103.89,home,2024-02-12 09:31:06
Q2T0201403,C00222,159.48,apparel,2024-02-12 09:41:52
Q2T0201404,C03936,240.65,home,2024-02-12 09:50:04
Q2T0201405,C04329,46.02,electronics,2024-02-12 10:47:27
Q2T0201406,C04888,84.59,home,2024-02-12 13:30:38
Q2T0201407,C00531,119.6,books,2024-02-12 14:15:42
Q2T0201408,C03414,43.51,home,2024-02-12 14:57:22
Q2T0201409,C03915,131.72,electronics,2024-02-12 14:57:50
Q2T0201410,C00850,15.4,books,2024-02-12 15:48:44
Q2T0201411,C03707,148.89,apparel,2024-02-12 16:17:31
Q2T0201412,C03923,167.65,books,2024-02-12 17:54:12
Q2T0201413,C03430,130.46,electronics,2024-02-12 18:43:53
Q2T0201414,C00916,199.97,groceries,2024-02-12 18:44:52
Q2T0201415,C03476,10.18,electronics,2024-02-12 18:53:47
Q2T0201416,C00754,139.81,groceries,2024-02-12 20:36:15
Q2T0201417,C02020,48.25,home,2024-02-12 22:36:15
Q2T0201418,C01289,79.52,home,2024-02-12 22:41:01
Q2T0201419,C02064,122.8,electronics,2024-02-12 23:35:52
Q2T0201420,C04290,23.1,electronics,2024-02-13 00:32:48
Q2T0201421,C04327,9.16,electronics,2024-02-13 01:09:53
Q2T0201422,C02614,176.67,books,2024-02-13 01:35:37
Q2T0201423,C03456,176.26,apparel,2024-02-13 01:57:30
Q2T0201424,C00136,223.34,apparel,2024-02-13 02:35:20
Q2T0201425,C04365,111.24,books,2024-02-13 02:46:38
Q2T0201426,C01908,101.48,electronics,2024-02-13 03:09:46
Q2T0201427,C02181,47.31,electronics,2024-02-13 03:20:06
Q2T0201428,C04466,26.32,books,2024-02-13 03:58:34
Q2T0201429,C01156,138.58,books,2024-02-13 04:02:37
Q2T0201430,C01943,84.61,home,2024-02-13 05:39:22
Q2T0201431,C04718,207.23,electronics,2024-02-13 06:18:58
Q2T0201432,C02760,129.0,books,2024-02-13 06:28:44
Q2T0201433,C02260,30.45,books,2024-02-13 06:41:58
Q2T0201434,C01980,162.3,electronics,2024-02-13 06:44:31
Q2T0201435,C03828,149.11,electronics,2024-02-13 07:09:42
Q2T0201436,C01522,103.51,books,2024-02-13 08:43:17
Q2T0201437,C04277,184.43,groceries,2024-02-13 08:51:40
Q2T0201438,C04639,246.41,books,2024-02-13 11:08:53
Q2T0201439,C04920,124.53,books,2024-02-13 11:09:53
Q2T0201440,C03215,14.02,home,2024-02-13 12:09:20
Q2T0201441,C04131,210.72,home,2024-02-13 13:42:35
Q2T0201442,C03565,217.17,books,2024-02-13 13:50:55
Q2T0201443,C00737,66.44,groceries,2024-02-13 13:54:01
Q2T0201444,C04529,85.54,home,2024-02-13 14:08:47
Q2T0201445,C00960,50.43,books,2024-02-13 14:40:53
Q2T0201446,C03179,48.17,apparel,2024-02-13 15:56:06
Q2T0201447,C02718,85.11,home,2024-02-13 16:25:59
Q2T0201448,C02935,163.93,apparel,2024-02-13 17:16:25
Q2T0201449,C00538,230.7,home,2024-02-13 17:38:28
Q2T0201450,C03006,10.21,apparel,2024-02-13 17:50:59
Q2T0201451,C00565,165.43,books,2024-02-13 19:03:55
Q2T0201452,C02782,65.97,books,2024-02-13 19:31:54
Q2T0201453,C02700,147.85,electronics,2024-02-13 19:41:50
Q2T0201454,C01230,151.24,groceries,2024-02-13 19:50:14
Q2T0201455,C01703,27.47,books,2024-02-13 19:53:16
Q2T0201456,C03446,158.78,home,2024-02-13 20:46:04
Q2T0201457,C03653,138.58,books,2024-02-13 20:49:31
Q2T0201458,C04098,201.74,electronics,2024-02-13 21:05:52
Q2T0201459,C00408,168.57,electronics,2024-02-13 23:29:23
Q2T0201460,C00745,66.81,electronics,2024-02-14 00:25:10
Q2T0201461,C03180,148.27,groceries,2024-02-14 04:11:42
Q2T0201462,C02432,7.29,books,2024-02-14 04:38:50
Q2T0201463,C04941,31.29,electronics,2024-02-14 05:03:37
Q2T0201464,C00238,229.11,electronics,2024-02-14 05:07:02
Q2T0201465,C00172,244.9,books,2024-02-14 06:04:48
Q2T0201466,C00137,200.99,groceries,2024-02-14 06:24:34
Q2T0201467,C00139,150.46,home,2024-02-14 07:38:44
Q2T0201468,C02205,132.85,books,2024-02-14 08:12:49
Q2T0201469,C02255,166.59,groceries,2024-02-14 09:51:20
Q2T0201470,C01000,198.74,apparel,2024-02-14 10:02:11
Q2T0201471,C03870,235.45,home,2024-02-14 10:20:46
Q2T0201472,C01894,23.03,electronics,2024-02-14 10:52:55
Q2T0201473,C04786,151.43,books,2024-02-14 10:53:22
Q2T0201474,C02713,70.15,apparel,2024-02-14 11:15:26
Q2T0201475,C01727,230.73,electronics,2024-02-14 11:41:59
Q2T0201476,C04615,35.49,electronics,2024-02-14 11:43:34
Q2T0201477,C01916,188.81,home,2024-02-14 11:54:58
Q2T0201478,C01782,157.11,groceries,2024-02-14 12:58:56
Q2T0201479,C01506,83.1,groceries,2024-02-14 13:05:48
Q2T0201480,C04592,48.3,books,2024-02-14 13:13:39
Q2T0201481,C02738,23.17,groceries,2024-02-14 13:23:32
Q2T0201482,C01000,60.76,apparel,2024-02-14 14:36:46
Q2T0201483,C03592,196.74,groceries,2024-02-14 14:53:06
Q2T0201484,C04660,213.2,books,2024-02-14 16:12:04
Q2T0201485,C02512,75.99,electronics,2024-02-14 17:02:29
Q2T0201486,C00922,16.96,electronics,2024-02-14 17:52:35
Q2T0201487,C04979,133.13,apparel,2024-02-14 18:57:29
Q2T0201488,C04026,224.9,groceries,2024-02-14 20:08:55
Q2T0201489,C04078,9.93,groceries,2024-02-14 21:27:26
Q2T0201490,C00945,45.04,books,2024-02-14 22:04:28
Q2T0201491,C03747,236.39,groceries,2024-02-14 22:04:56
Q2T0201492,C04821,230.39,groceries,2024-02-14 22:10:26
Q2T0201493,C00879,114.72,apparel,2024-02-15 00:03:14
Q2T0201494,C04209,249.14,apparel,2024-02-15 01:25:36
Q2T0201495,C03154,150.42,electronics,2024-02-15 01:30:51
Q2T0201496,C02415,139.7,books,2024-02-15 01:44:07
Q2T0201497,C01089,33.8,home,2024-02-15 02:14:31
Q2T0201498,C04043,97.74,groceries,2024-02-15 02:41:49
Q2T0201499,C02230,5.74,books,2024-02-15 03:04:45
Q2T0201500,C04995,81.11,home,2024-02-15 04:21:31
Q2T0201501,C03844,49.63,groceries,2024-02-15 04:58:11
Q2T0201502,C04085,189.73,books,2024-02-15 05:37:34
Q2T0201503,C03123,206.17,electronics,2024-02-15 05:43:53
Q2T0201504,C03632,236.54,groceries,2024-02-15 05:55:48
Q2T0201505,C03769,141.58,electronics,2024-02-15 06:18:29
Q2T0201506,C01952,202.54,books,2024-02-15 06:49:49
Q2T0201507,C04329,154.25,groceries,2024-02-15 06:55:58
Q2T0201508,C00713,132.95,books,2024-02-15 08:39:41
Q2T0201509,C02306,130.63,books,2024-02-15 11:31:25
Q2T0201510,C02884,10.71,home,2024-02-15 12:24:49
Q2T0201511,C04787,58.63,apparel,2024-02-15 12:54:05
Q2T0201512,C04963,115.9,apparel,2024-02-15 16:26:15
Q2T0201513,C02620,249.52,electronics,2024-02-15 17:01:12
Q2T0201514,C04527,16.6,groceries,2024-02-15 17:14:16
Q2T0201515,C02891,121.94,apparel,2024-02-15 19:30:38
Q2T0201516,C04045,243.72,electronics,2024-02-15 21:20:48
Q2T0201517,C02273,91.9,apparel,2024-02-15 21:46:15
Q2T0201518,C03662,48.81,books,2024-02-15 22:10:06
Q2T0201519,C03826,241.6,groceries,2024-02-15 23:03:38
Q2T0201520,C04331,120.3,electronics,2024-02-16 01:02:00
Q2T0201521,C01924,173.39,home,2024-02-16 01:12:58
Q2T0201522,C04466,72.74,apparel,2024-02-16 01:46:48
Q2T0201523,C02190,126.36,apparel,2024-02-16 02:15:49
Q2T0201524,C00661,40.01,books,2024-02-16 02:52:56
Q2T0201525,C03653,82.99,groceries,2024-02-16 03:26:27
Q2T0201526,C01665,71.48,apparel,2024-02-16 03:58:15
Q2T0201527,C01375,71.97,home,2024-02-16 05:01:08
Q2T0201528,C02060,69.23,apparel,2024-02-16 05:20:00
Q2T0201529,C02138,46.89,apparel,2024-02-16 05:40:30
Q2T0201530,C02846,56.18,apparel,2024-02-16 05:48:47
Q2T0201531,C03869,201.29,home,2024-02-16 07:03:23
Q2T0201532,C02718,68.11,electronics,2024-02-16 08:12:59
Q2T0201533,C03703,172.94,groceries,2024-02-16 08:22:49
Q2T0201534,C01293,179.79,groceries,2024-02-16 08:56:17
Q2T0201535,C00507,248.76,apparel,2024-02-16 08:59:52
Q2T0201536,C00788,92.65,groceries,2024-02-16 11:15:13
Q2T0201537,C02114,170.01,apparel,2024-02-16 11:26:06
Q2T0201538,C04187,142.79,apparel,2024-02-16 11:26:58
Q2T0201539,C00082,101.24,books,2024-02-16 12:42:53
Q2T0201540,C04141,233.79,electronics,2024-02-16 13:13:15
Q2T0201541,C01625,156.0,electronics,2024-02-16 14:03:47
Q2T0201542,C02210,73.07,home,2024-02-16 15:01:45
Q2T0201543,C03705,128.43,home,2024-02-16 16:08:16
Q2T0201544,C04150,220.42,electronics,2024-02-16 17:29:29
Q2T0201545,C01379,215.71,home,2024-02-16 17:34:17
Q2T0201546,C00876,233.5,apparel,2024-02-16 17:56:17
Q2T0201547,C03973,51.2,books,2024-02-16 18:03:40
Q2T0201548,C01094,97.62,home,2024-02-16 19:06:27
Q2T0201549,C02218,212.99,apparel,2024-02-16 20:03:35
Q2T0201550,C02004,188.09,electronics,2024-02-16 20:54:35
Q2T0201551,C02089,157.13,groceries,2024-02-16 23:08:42
Q2T0201552,C04619,39.53,apparel,2024-02-16 23:16:41
Q2T0201553,C00202,193.38,groceries,2024-02-17 00:45:28
Q2T0201554,C03307,132.16,apparel,2024-02-17 02:02:51
Q2T0201555,C03170,212.46,books,2024-02-17 02:49:50
Q2T0201556,C00822,49.24,apparel,2024-02-17 04:36:27
Q2T0201557,C00806,130.05,books,2024-02-17 04:37:36
Q2T0201558,C00699,230.33,electronics,2024-02-17 05:07:56
Q2T0201559,C04004,42.22,home,2024-02-17 05:13:55
Q2T0201560,C00033,107.76,groceries,2024-02-17 05:49:20
Q2T0201561,C02825,236.39,books,2024-02-17 05:57:18
Q2T0201562,C01159,205.78,electronics,2024-02-17 06:20:06
Q2T0201563,C03687,109.7,electronics,2024-02-17 07:05:19
Q2T0201564,C03859,238.93,apparel,2024-02-17 07:53:31
Q2T0201565,C00457,189.8,electronics,2024-02-17 08:17:05
Q2T0201566,C02771,27.75,apparel,2024-02-17 09:13:09
Q2T0201567,C01118,43.24,electronics,2024-02-17 10:11:41
Q2T0201568,C04358,235.43,groceries,2024-02-17 10:13:50
Q2T0201569,C01492,193.88,home,2024-02-17 10:29:30
Q2T0201570,C01651,225.37,books,2024-02-17 11:43:23
Q2T0201571,C02482,218.55,apparel,2024-02-17 12:56:19
Q2T0201572,C01937,28.14,groceries,2024-02-17 13:11:44
Q2T0201573,C03423,164.9,apparel,2024-02-17 14:12:01
Q2T0201574,C01463,173.99,books,2024-02-17 14:18:42
Q2T0201575,C04732,144.16,apparel,2024-02-17 14:44:22
Q2T0201576,C02655,73.84,groceries,2024-02-17 14:51:08
Q2T0201577,C00407,146.33,apparel,2024-02-17 14:51:46
Q2T0201578,C02708,140.91,apparel,2024-02-17 16:46:23
Q2T0201579,C01133,112.98,apparel,2024-02-17 16:53:44
Q2T0201580,C00417,245.3,electronics,2024-02-17 17:52:31
Q2T0201581,C01428,248.53,home,2024-02-17 18:07:37
Q2T0201582,C01522,196.99,home,2024-02-17 18:16:12
Q2T0201583,C02733,59.49,apparel,2024-02-17 18:28:38
Q2T0201584,C00052,217.79,home,2024-02-17 18:46:36
Q2T0201585,C04594,52.25,electronics,2024-02-17 19:57:49
Q2T0201586,C00452,182.88,home,2024-02-17 20:40:24
Q2T0201587,C02643,55.26,apparel,2024-02-17 20:43:30
Q2T0201588,C02395,247.04,books,2024-02-17 20:58:34
Q2T0201589,C03302,153.95,groceries,2024-02-17 21:07:56
Q2T0201590,C03605,29.78,home,2024-02-17 22:58:19
Q2T0201591,C02119,74.09,electronics,2024-02-18 00:27:48
Q2T0201592,C01968,230.03,books,2024-02-18 00:35:39
Q2T0201593,C01882,20.75,home,2024-02-18 01:27:29
Q2T0201594,C00778,175.72,electronics,2024-02-18 02:02:53
Q2T0201595,C03168,89.31,apparel,2024-02-18 02:13:07
Q2T0201596,C00486,206.01,home,2024-02-18 02:52:46
Q2T0201597,C02471,197.05,apparel,2024-02-18 03:54:04
Q2T0201598,C01177,48.71,groceries,2024-02-18 04:34:17
Q2T0201599,C02900,39.84,groceries,2024-02-18 05:00:54
Q2T0201600,C04341,171.78,books,2024-02-18 05:07:23
Q2T0201601,C00028,79.41,home,2024-02-18 05:44:46
Q2T0201602,C04251,24.4,electronics,2024-02-18 05:53:37
Q2T0201603,C01671,85.96,apparel,2024-02-18 06:09:18
Q2T0201604,C00097,28.65,home,2024-02-18 06:46:08
Q2T0201605,C01394,201.93,home,2024-02-18 07:01:18
Q2T0201606,C00697,218.29,books,2024-02-18 08:25:22
Q2T0201607,C03935,237.82,groceries,2024-02-18 09:20:58
Q2T0201608,C00964,83.41,groceries,2024-02-18 10:03:09
Q2T0201609,C02502,127.08,home,2024-02-18 10:16:06
Q2T0201610,C03719,73.3,home,2024-02-18 11:19:16
Q2T0201611,C03998,226.8,groceries,2024-02-18 12:55:36
Q2T0201612,C01488,166.97,home,2024-02-18 14:06:04
Q2T0201613,C04750,81.6,apparel,2024-02-18 15:25:04
Q2T0201614,C04459,171.72,home,2024-02-18 16:16:15
Q2T0201615,C00524,236.19,electronics,2024-02-18 17:24:35
Q2T0201616,C04655,242.36,groceries,2024-02-18 18:52:05
Q2T0201617,C04855,67.34,electronics,2024-02-18 19:09:12
Q2T0201618,C03490,83.47,groceries,2024-02-18 19:28:31
Q2T0201619,C03155,233.11,books,2024-02-18 22:20:22
Q2T0201620,C04503,161.36,home,2024-02-18 22:39:21
Q2T0201621,C01777,108.02,groceries,2024-02-18 23:25:17
Q2T0201622,C01674,212.29,electronics,2024-02-19 01:28:45
Q2T0201623,C02471,167.69,apparel,2024-02-19 02:25:15
Q2T0201624,C01954,8.35,groceries,2024-02-19 02:43:27
Q2T0201625,C04001,56.97,electronics,2024-02-19 02:59:25
Q2T0201626,C01946,20.05,home,2024-02-19 04:08:29
Q2T0201627,C03447,183.9,electronics,2024-02-19 05:28:24
Q2T0201628,C02457,48.77,books,2024-02-19 05:39:00
Q2T0201629,C03948,85.27,apparel,2024-02-19 06:44:02
Q2T0201630,C03450,57.16,apparel,2024-02-19 07:37:31
Q2T0201631,C03650,227.98,home,2024-02-19 07:58:37
Q2T0201632,C03205,93.66,apparel,2024-02-19 10:21:54
Q2T0201633,C02158,127.7,groceries,2024-02-19 10:53:13
Q2T0201634,C00185,77.3,books,2024-02-19 11:41:48
Q2T0201635,C01562,65.79,groceries,2024-02-19 12:01:05
Q2T0201636,C02782,231.33,electronics,2024-02-19 12:36:49
Q2T0201637,C02686,107.96,groceries,2024-02-19 12:46:23
Q2T0201638,C02930,119.09,apparel,2024-02-19 13:25:21
Q2T0201639,C04146,29.22,apparel,2024-02-19 13:29:37
Q2T0201640,C04554,44.17,books,2024-02-19 14:29:34
Q2T0201641,C03048,107.46,apparel,2024-02-19 14:36:06
Q2T0201642,C02371,121.41,apparel,2024-02-19 15:25:00
Q2T0201643,C03110,148.19,apparel,2024-02-19 16:00:31
Q2T0201644,C02879,34.93,groceries,2024-02-19 17:44:49
Q2T0201645,C04164,81.11,home,2024-02-19 18:00:37
Q2T0201646,C04476,5.94,groceries,2024-02-19 19:58:24
Q2T0201647,C03808,140.17,electronics,2024-02-19 20:32:31
Q2T0201648,C02249,113.55,books,2024-02-19 23:28:56
Q2T0201649,C01231,131.17,groceries,2024-02-19 23:45:48
Q2T0201650,C01434,151.26,apparel,2024-02-20 00:08:09
Q2T0201651,C01004,177.36,electronics,2024-02-20 00:18:26
Q2T0201652,C00936,204.3,groceries,2024-02-20 00:21:17
Q2T0201653,C01125,76.99,electronics,2024-02-20 00:50:20
Q2T0201654,C03344,18.4,books,2024-02-20 01:56:35
Q2T0201655,C01305,79.82,apparel,2024-02-20 03:26:37
Q2T0201656,C03000,32.25,books,2024-02-20 04:32:26
Q2T0201657,C01709,211.56,groceries,2024-02-20 04:36:17
Q2T0201658,C04381,112.85,electronics,2024-02-20 05:30:01
Q2T0201659,C04357,175.65,apparel,2024-02-20 06:07:39
Q2T0201660,C04102,116.69,apparel,2024-02-20 07:23:28
Q2T0201661,C02478,120.01,apparel,2024-02-20 08:05:31
Q2T0201662,C02950,212.77,home,2024-02-20 09:11:15
Q2T0201663,C03602,134.22,groceries,2024-02-20 09:44:01
Q2T0201664,C02499,14.55,home,2024-02-20 09:46:30
Q2T0201665,C01088,249.71,electronics,2024-02-20 10:20:24
Q2T0201666,C03010,190.97,books,2024-02-20 11:03:45
Q2T0201667,C00689,34.24,groceries,2024-02-20 11:44:19
Q2T0201668,C02353,160.61,groceries,2024-02-20 12:03:39
Q2T0201669,C03708,167.54,electronics,2024-02-20 12:22:07
Q2T0201670,C04734,175.17,groceries,2024-02-20 12:33:57
Q2T0201671,C03546,91.98,books,2024-02-20 13:21:34
Q2T0201672,C02483,15.78,home,2024-02-20 16:52:43
Q2T0201673,C02292,30.0,apparel,2024-02-20 17:26:00
Q2T0201674,C01618,136.28,electronics,2024-02-20 18:20:23
Q2T0201675,C02876,212.77,groceries,2024-02-20 18:34:52
Q2T0201676,C00883,5.39,electronics,2024-02-20 19:55:14
Q2T0201677,C03394,35.65,books,2024-02-20 21:02:06
Q2T0201678,C03917,245.76,books,2024-02-20 21:44:36
Q2T0201679,C00621,201.18,apparel,2024-02-20 21:46:23
Q2T0201680,C00787,213.16,electronics,2024-02-20 21:47:03
Q2T0201681,C02988,143.8,home,2024-02-20 22:15:33
Q2T0201682,C00755,125.95,home,2024-02-20 22:41:56
Q2T0201683,C03800,172.28,home,2024-02-21 00:29:38
Q2T0201684,C04018,150.28,books,2024-02-21 00:43:36
Q2T0201685,C02384,122.03,electronics,2024-02-21 00:48:39
Q2T0201686,C04549,153.71,home,2024-02-21 01:10:42
Q2T0201687,C00064,130.05,apparel,2024-02-21 01:23:26
Q2T0201688,C03639,124.37,electronics,2024-02-21 01:54:12
Q2T0201689,C00441,43.4,books,2024-02-21 03:10:05
Q2T0201690,C02751,37.82,home,2024-02-21 03:58:22
Q2T0201691,C01045,12.79,electronics,2024-02-21 05:56:56
Q2T0201692,C03631,26.79,home,2024-02-21 07:38:42
Q2T0201693,C01181,123.3,apparel,2024-02-21 07:47:30
Q2T0201694,C01105,222.1,electronics,2024-02-21 08:28:17
Q2T0201695,C00003,220.39,books,2024-02-21 11:15:11
Q2T0201696,C01963,183.85,home,2024-02-21 11:20:00
Q2T0201697,C01236,94.45,electronics,2024-02-21 13:04:29
Q2T0201698,C04875,87.76,books,2024-02-21 13:53:43
Q2T0201699,C04430,17.5,books,2024-02-21 15:28:40
Q2T0201700,C02610,135.04,apparel,2024-02-21 16:33:15
Q2T0201701,C01472,87.19,home,2024-02-21 17:44:51
Q2T0201702,C02969,161.51,home,2024-02-21 18:17:36
Q2T0201703,C00418,197.03,books,2024-02-21 19:05:12
Q2T0201704,C04193,222.46,home,2024-02-21 19:26:02
Q2T0201705,C04308,100.04,home,2024-02-21 20:07:01
Q2T0201706,C01154,12.07,groceries,2024-02-21 20:23:30
Q2T0201707,C01671,173.49,groceries,2024-02-21 22:50:26
Q2T0201708,C00899,135.94,books,2024-02-21 23:05:45
Q2T0201709,C01318,198.46,groceries,2024-02-21 23:59:20
Q2T0201710,C02777,185.65,books,2024-02-22 00:24:33
Q2T0201711,C00045,215.47,home,2024-02-22 00:31:01
Q2T0201712,C03211,151.61,home,2024-02-22 02:23:24
Q2T0201713,C02492,136.57,electronics,2024-02-22 02:32:33
Q2T0201714,C00062,155.85,apparel,2024-02-22 03:21:01
Q2T0201715,C03970,238.36,books,2024-02-22 03:59:38
Q2T0201716,C04260,57.72,home,2024-02-22 04:24:53
Q2T0201717,C02108,201.05,home,2024-02-22 04:29:02
Q2T0201718,C02836,216.84,apparel,2024-02-22 05:55:22
Q2T0201719,C01241,167.4,apparel,2024-02-22 06:01:03
Q2T0201720,C04176,137.52,books,2024-02-22 06:53:27
Q2T0201721,C01348,110.84,books,2024-02-22 06:58:43
Q2T0201722,C00479,249.5,electronics,2024-02-22 08:27:30
Q2T0201723,C00559,232.99,books,2024-02-22 08:59:46
Q2T0201724,C00007,224.06,home,2024-02-22 09:36:10
Q2T0201725,C03914,209.7,apparel,2024-02-22 10:22:19
Q2T0201726,C04159,219.63,groceries,2024-02-22 11:22:42
Q2T0201727,C04207,39.36,home,2024-02-22 11:44:28
Q2T0201728,C02479,240.6,apparel,2024-02-22 12:33:46
Q2T0201729,C01425,171.83,home,2024-02-22 13:00:52
Q2T0201730,C00322,10.58,home,2024-02-22 13:03:46
Q2T0201731,C00353,14.27,groceries,2024-02-22 13:33:06
Q2T0201732,C03974,47.09,electronics,2024-02-22 14:40:05
Q2T0201733,C03504,196.54,groceries,2024-02-22 15:30:24
Q2T0201734,C02635,74.03,groceries,2024-02-22 16:31:07
Q2T0201735,C01215,51.05,home,2024-02-22 16:50:34
