transaction_id,customer_id,amount,category,transaction_date
Q1T0101304,C03424,190.25,groceries,2023-10-16 22:46:48
Q1T0101305,C00623,110.08,electronics,2023-12-23 00:22:53
Q1T0101306,C01447,22.27,apparel,2023-11-05 03:27:20
Q1T0101307,C01426,17.8,apparel,2023-11-03 23:54:41
Q1T0101308,C02205,216.32,electronics,2023-11-26 09:23:08
Q1T0101309,C03640,51.06,groceries,2023-10-06 06:17:32
Q1T0101310,C00061,123.51,books,2023-11-27 15:29:14
Q1T0101311,C00270,215.91,apparel,2023-11-15 07:46:46
Q1T0101312,C00219,129.81,home,2023-12-12 14:17:36
Q1T0101313,C00552,198.2,groceries,2023-10-26 07:24:56
Q1T0101314,C03466,207.61,groceries,2023-12-13 00:46:48
Q1T0101315,C01616,142.18,electronics,2023-12-14 14:27:05
Q1T0101316,C01748,105.23,books,2023-12-16 01:02:07
Q1T0101317,C04489,119.61,groceries,2023-11-15 06:24:38
Q1T0101318,C00132,216.6,groceries,2023-10-08 15:06:48
Q1T0101319,C02571,102.25,electronics,2023-11-06 01:21:07
Q1T0101320,C02524,172.91,apparel,2023-11-15 14:55:19
Q1T0101321,C01278,162.57,books,2023-11-27 06:58:35
Q1T0101322,C01074,116.91,apparel,2023-10-26 14:52:34
Q1T0101323,C01036,20.91,books,2023-12-02 09:27:00
Q1T0101324,C01950,139.82,electronics,2023-12-29 21:06:42
Q1T0101325,C00950,67.08,groceries,2023-11-12 12:07:01
Q1T0101326,C04243,132.43,groceries,2023-10-10 06:22:28
Q1T0101327,C02127,146.77,groceries,2023-11-29 12:31:35
Q1T0101328,C00338,151.89,books,2023-10-25 23:03:09
Q1T0101329,C02058,143.47,books,2023-10-26 17:31:01
Q1T0101330,C00436,22.17,books,2023-11-28 02:28:07
Q1T0101331,C03676,101.45,electronics,2023-11-10 06:07:31
Q1T0101332,C00241,114.17,groceries,2023-11-05 04:35:37
Q1T0101333,C00124,232.04,books,2023-12-16 16:54:26
Q1T0101334,C03473,148.45,home,2023-10-31 19:05:05
Q1T0101335,C01233,208.46,groceries,2023-11-10 19:14:59
Q1T0101336,C03837,164.62,groceries,2023-12-13 23:01:47
Q1T0101337,C00386,184.88,groceries,2023-12-04 05:40:44
Q1T0101338,C00939,183.57,apparel,2023-10-11 15:01:31
Q1T0101339,C03234,129.29,groceries,2023-11-08 21:24:59
Q1T0101340,C04683,221.16,books,2023-11-30 16:13:31
Q1T0101341,C03280,211.64,groceries,2023-10-03 04:37:18
Q1T0101342,C04660,194.13,electronics,2023-10-20 11:24:57
Q1T0101343,C00342,38.38,electronics,2023-10-10 16:36:50
Q1T0101344,C02218,71.21,books,2023-11-22 12:35:30
Q1T0101345,C01267,149.67,electronics,2023-11-05 19:56:37
Q1T0101346,C02279,191.26,apparel,2023-10-19 11:00:16
Q1T0101347,C02279,226.71,groceries,2023-11-11 03:51:26
Q1T0101348,C02550,217.81,groceries,2023-11-05 04:30:24
Q1T0101349,C03009,11.55,groceries,2023-11-16 05:58:18
Q1T0101350,C00293,211.01,electronics,2023-11-29 09:06:28
Q1T0101351,C02735,123.04,books,2023-10-20 00:33:40
Q1T0101352,C01160,183.48,home,2023-10-01 07:20:52
Q1T0101353,C04768,29.49,home,2023-12-18 19:15:43
Q1T0101354,C00287,28.95,books,2023-10-12 11:12:52
Q1T0101355,C02454,125.18,books,2023-10-01 21:15:02
Q1T0101356,C02135,179.43,home,2023-12-22 02:46:15
Q1T0101357,C01561,39.26,groceries,2023-12-25 17:58:18
Q1T0101358,C04818,165.79,apparel,2023-11-19 10:45:50
Q1T0101359,C03424,241.25,home,2023-10-17 01:29:11
Q1T0101360,C04852,60.98,apparel,2023-10-05 08:39:58
Q1T0101361,C02686,43.86,groceries,2023-10-22 10:04:41
Q1T0101362,C00983,106.92,groceries,2023-12-18 21:38:48
Q1T0101363,C04511,17.84,groceries,2023-10-22 16:20:59
Q1T0101364,C01642,211.48,electronics,2023-11-11 08:51:29
Q1T0101365,C02938,78.6,home,2023-11-04 16:31:00
Q1T0101366,C00449,8.8,groceries,2023-10-17 13:15:59
Q1T0101367,C01358,142.69,home,2023-10-04 15:09:37
Q1T0101368,C00113,92.38,electronics,2023-11-09 14:25:05
Q1T0101369,C02459,244.69,apparel,2023-10-21 20:45:16
Q1T0101370,C01064,107.6,groceries,2023-11-08 09:12:27
Q1T0101371,C01872,99.43,home,2023-11-07 14:35:19
Q1T0101372,C00285,244.66,apparel,2023-10-26 18:23:32
Q1T0101373,C02364,201.3,apparel,2023-12-20 19:00:07
Q1T0101374,C00421,96.35,groceries,2023-12-20 23:54:45
Q1T0101375,C03423,134.53,groceries,2023-11-21 22:05:39
Q1T0101376,C04567,64.46,apparel,2023-12-27 08:10:17
Q1T0101377,C03937,70.74,groceries,2023-10-31 14:35:32
Q1T0101378,C04143,167.38,home,2023-12-20 19:15:20
Q1T0101379,C03569,19.98,apparel,2023-11-29 10:42:51
Q1T0101380,C04952,228.12,electronics,2023-10-25 03:49:30
Q1T0101381,C04098,37.24,books,2023-10-17 21:37:14
Q1T0101382,C01097,105.38,home,2023-11-09 15:42:58
Q1T0101383,C02154,203.82,groceries,2023-11-18 16:44:10
Q1T0101384,C04339,138.66,apparel,2023-12-05 05:07:14
Q1T0101385,C02624,237.23,groceries,2023-11-17 10:29:10
Q1T0101386,C04824,122.73,home,2023-12-11 17:04:44
Q1T0101387,C02845,180.61,electronics,2023-10-09 22:17:55
Q1T0101388,C01567,18.01,apparel,2023-12-03 22:39:27
Q1T0101389,C03081,84.96,books,2023-10-18 00:24:37
Q1T0101390,C01187,120.06,electronics,2023-10-01 13:50:30
Q1T0101391,C01620,141.44,groceries,2023-10-27 04:05:48
Q1T0101392,C02943,72.54,electronics,2023-12-30 10:57:06
Q1T0101393,C01251,134.17,groceries,2023-10-01 10:11:39
Q1T0101394,C00246,160.77,apparel,2023-10-23 19:33:35
Q1T0101395,C01523,126.66,groceries,2023-12-21 10:30:16
Q1T0101396,C02812,183.93,electronics,2023-10-26 14:30:05
Q1T0101397,C01387,15.53,home,2023-11-18 23:06:10
Q1T0101398,C04176,110.93,books,2023-12-06 18:49:39
Q1T0101399,C03185,162.69,apparel,2023-12-01 00:03:28
Q1T0101400,C01263,31.04,groceries,2023-10-09 14:32:59
Q1T0101401,C01202,24.42,groceries,2023-11-18 07:02:29
Q1T0101402,C03473,69.66,apparel,2023-10-23 23:48:56
Q1T0101403,C02347,112.38,groceries,2023-12-05 06:17:16
Q1T0101404,C02381,7.0,electronics,2023-11-29 00:39:00
Q1T0101405,C03401,142.03,groceries,2023-11-13 04:51:58
Q1T0101406,C04178,9.57,books,2023-12-26 08:48:48
Q1T0101407,C02445,149.23,apparel,2023-11-04 14:39:54
Q1T0101408,C04212,207.35,groceries,2023-12-05 23:24:43
Q1T0101409,C00021,79.88,home,2023-11-03 10:22:49
Q1T0101410,C00141,234.32,electronics,2023-12-11 23:09:26
Q1T0101411,C02645,144.1,books,2023-11-23 21:59:53
Q1T0101412,C04350,171.03,home,2023-11-19 12:04:28
Q1T0101413,C03853,236.17,electronics,2023-10-22 11:24:08
Q1T0101414,C00025,211.77,books,2023-10-16 11:01:13
Q1T0101415,C01267,125.53,electronics,2023-11-07 23:50:04
Q1T0101416,C04378,121.72,books,2023-12-21 08:44:36
Q1T0101417,C04797,244.79,groceries,2023-10-24 22:09:32
Q1T0101418,C02968,114.12,apparel,2023-12-12 15:03:14
Q1T0101419,C00057,93.83,home,2023-12-21 11:02:55
Q1T0101420,C03581,71.06,apparel,2023-10-20 07:00:27
Q1T0101421,C02951,87.12,apparel,2023-11-07 11:13:37
Q1T0101422,C04496,224.63,books,2023-10-31 09:56:13
Q1T0101423,C04763,238.62,home,2023-10-03 00:10:10
Q1T0101424,C03611,27.28,home,2023-11-12 00:32:28
Q1T0101425,C03065,221.26,home,2023-11-05 23:39:23
Q1T0101426,C04357,7.64,home,2023-10-02 08:51:45
Q1T0101427,C03422,121.48,groceries,2023-10-29 23:05:50
Q1T0101428,C01158,34.39,apparel,2023-12-16 04:03:17
Q1T0101429,C03287,149.67,groceries,2023-11-20 04:52:12
Q1T0101430,C02472,180.79,home,2023-11-21 12:17:33
Q1T0101431,C00097,42.95,books,2023-10-16 08:12:35
Q1T0101432,C04244,45.91,apparel,2023-12-02 17:46:20
Q1T0101433,C02985,197.92,home,2023-10-02 02:23:34
Q1T0101434,C00151,171.23,electronics,2023-10-24 06:39:24
Q1T0101435,C04262,158.22,books,2023-11-09 05:10:41
Q1T0101436,C02441,31.16,apparel,2023-12-17 10:52:54
Q1T0101437,C02440,167.43,groceries,2023-12-07 11:31:10
Q1T0101438,C04451,18.92,apparel,2023-11-02 13:43:11
Q1T0101439,C00519,181.04,groceries,2023-12-03 06:12:18
Q1T0101440,C04719,38.76,groceries,2023-11-17 08:12:24
Q1T0101441,C00992,109.44,home,2023-11-14 18:00:00
Q1T0101442,C03872,246.56,electronics,2023-10-04 19:40:25
Q1T0101443,C01543,60.51,electronics,2023-11-03 16:02:31
Q1T0101444,C04984,153.37,home,2023-10-28 09:30:06
Q1T0101445,C02640,54.62,apparel,2023-12-18 02:37:43
Q1T0101446,C02254,157.6,home,2023-12-24 00:27:15
Q1T0101447,C04559,242.61,home,2023-10-08 13:42:38
Q1T0101448,C04002,59.0,apparel,2023-10-01 10:30:09
Q1T0101449,C00858,185.34,groceries,2023-11-02 16:48:44
Q1T0101450,C01138,35.36,groceries,2023-11-18 04:10:29
Q1T0101451,C03308,175.35,home,2023-11-18 18:23:12
Q1T0101452,C01649,23.66,electronics,2023-12-07 00:24:12
Q1T0101453,C02667,244.94,books,2023-12-02 14:28:28
Q1T0101454,C04695,108.11,apparel,2023-11-09 02:02:43
Q1T0101455,C03547,46.33,electronics,2023-10-20 03:50:16
Q1T0101456,C04110,99.12,electronics,2023-11-30 04:13:25
Q1T0101457,C01708,19.39,books,2023-11-19 14:08:49
Q1T0101458,C04618,188.97,groceries,2023-11-04 01:08:29
Q1T0101459,C03392,140.45,electronics,2023-12-14 07:50:54
Q1T0101460,C04303,147.17,apparel,2023-11-15 21:08:39
Q1T0101461,C00630,203.36,apparel,2023-11-25 07:35:12
Q1T0101462,C03369,124.42,apparel,2023-12-19 08:26:29
Q1T0101463,C04928,131.81,home,2023-11-22 19:23:59
Q1T0101464,C04461,230.13,home,2023-12-07 20:17:27
Q1T0101465,C01348,123.05,apparel,2023-12-23 04:08:12
Q1T0101466,C01637,46.79,home,2023-11-24 21:10:59
Q1T0101467,C01400,241.6,books,2023-10-27 09:00:06
Q1T0101468,C00115,61.22,electronics,2023-12-12 20:45:51
Q1T0101469,C03194,169.27,home,2023-10-04 18:28:00
Q1T0101470,C01950,39.72,apparel,2023-10-06 18:44:12
Q1T0101471,C00389,121.78,groceries,2023-12-07 22:18:32
Q1T0101472,C01548,229.76,home,2023-10-24 14:05:42
Q1T0101473,C00208,14.18,books,2023-12-14 22:35:00
Q1T0101474,C04788,46.59,electronics,2023-11-08 12:02:01
Q1T0101475,C01325,152.29,apparel,2023-11-02 12:07:37
Q1T0101476,C02880,121.86,books,2023-10-15 19:08:31
Q1T0101477,C01698,30.67,electronics,2023-10-05 04:47:59
Q1T0101478,C01078,43.13,electronics,2023-12-02 21:24:17
Q1T0101479,C04482,129.21,groceries,2023-10-31 17:14:32
Q1T0101480,C00839,82.95,apparel,2023-11-05 13:55:55
Q1T0101481,C02930,24.56,apparel,2023-10-03 19:41:53
Q1T0101482,C03564,245.37,electronics,2023-10-27 17:39:52
Q1T0101483,C00381,50.53,groceries,2023-12-20 02:03:19
Q1T0101484,C01201,214.09,groceries,2023-11-28 02:00:54
Q1T0101485,C03074,97.27,groceries,2023-12-21 10:00:30
Q1T0101486,C01065,71.32,apparel,2023-12-16 11:32:30
Q1T0101487,C04988,172.14,groceries,2023-12-26 03:00:27
Q1T0101488,C04799,13.4,electronics,2023-12-17 22:25:32
Q1T0101489,C03700,57.95,home,2023-12-11 04:34:44
Q1T0101490,C03950,146.82,books,2023-11-07 11:03:29
Q1T0101491,C01896,162.82,books,2023-10-03 09:50:19
Q1T0101492,C00402,238.62,books,2023-12-15 02:11:13
Q1T0101493,C02889,108.46,home,2023-12-16 03:11:09
Q1T0101494,C00369,157.97,home,2023-10-25 05:47:22
Q1T0101495,C02922,165.06,home,2023-10-15 19:14:07
Q1T0101496,C00236,74.14,groceries,2023-12-26 05:46:03
Q1T0101497,C02809,72.63,books,2023-12-08 05:18:16
Q1T0101498,C01523,24.59,apparel,2023-10-22 21:38:53
Q1T0101499,C03734,179.32,groceries,2023-11-06 23:58:42
Q1T0101500,C02552,6.24,apparel,2023-10-26 19:41:21
Q1T0101501,C02239,30.19,home,2023-11-06 13:28:36
Q1T0101502,C02668,68.52,books,2023-10-04 11:03:59
Q1T0101503,C04461,109.48,groceries,2023-12-03 10:31:50
Q1T0101504,C04292,105.79,apparel,2023-11-17 21:55:41
Q1T0101505,C01646,64.61,electronics,2023-10-15 04:03:44
Q1T0101506,C03089,119.21,books,2023-10-07 03:24:00
Q1T0101507,C02732,212.22,books,2023-12-06 11:54:20
Q1T0101508,C00001,195.11,home,2023-10-18 08:44:02
Q1T0101509,C00950,167.64,electronics,2023-12-16 02:33:36
Q1T0101510,C02406,110.05,home,2023-11-05 07:54:04
Q1T0101511,C00970,164.96,electronics,2023-10-04 20:10:37
Q1T0101512,C03385,200.65,apparel,2023-10-20 19:26:11
Q1T0101513,C03927,147.18,home,2023-10-10 21:11:41
Q1T0101514,C03590,168.71,electronics,2023-12-08 07:17:00
Q1T0101515,C00601,136.57,electronics,2023-10-31 03:00:28
Q1T0101516,C01108,174.05,apparel,2023-11-13 00:50:18
Q1T0101517,C02831,20.23,electronics,2023-11-02 11:26:54
Q1T0101518,C01384,169.22,electronics,2023-11-17 18:19:24
Q1T0101519,C00328,76.97,groceries,2023-11-05 07:47:00
Q1T0101520,C02229,207.02,electronics,2023-11-26 23:00:44
Q1T0101521,C03219,26.22,home,2023-12-19 23:02:43
Q1T0101522,C04004,233.29,apparel,2023-11-14 02:26:44
Q1T0101523,C02734,56.85,groceries,2023-10-23 06:02:48
Q1T0101524,C04110,42.49,electronics,2023-11-12 10:53:17
Q1T0101525,C04099,141.24,electronics,2023-12-16 06:00:26
Q1T0101526,C02097,236.03,groceries,2023-12-13 16:55:50
Q1T0101527,C00792,234.79,groceries,2023-11-16 15:20:17
Q1T0101528,C02934,133.84,electronics,2023-12-31 12:10:37
Q1T0101529,C01743,132.97,groceries,2023-11-20 17:50:15
Q1T0101530,C00693,145.44,apparel,2023-11-18 08:30:22
Q1T0101531,C00586,49.64,electronics,2023-10-09 17:08:11
Q1T0101532,C00430,12.01,electronics,2023-10-10 10:13:56
Q1T0101533,C04054,155.33,books,2023-11-11 20:37:29
Q1T0101534,C03648,69.57,home,2023-12-23 09:39:24
Q1T0101535,C01759,234.65,groceries,2023-11-29 22:49:37
Q1T0101536,C01512,211.91,groceries,2023-10-10 13:26:58
Q1T0101537,C02697,61.38,books,2023-12-13 13:56:22
Q1T0101538,C04743,219.18,apparel,2023-11-30 16:26:18
Q1T0101539,C01109,197.09,electronics,2023-10-15 13:51:25
Q1T0101540,C00559,192.1,electronics,2023-12-02 03:17:49
Q1T0101541,C03250,6.68,electronics,2023-12-29 06:35:10
Q1T0101542,C04933,173.41,home,2023-10-07 11:35:19
Q1T0101543,C02987,161.49,groceries,2023-10-05 12:05:09
Q1T0101544,C03961,94.09,groceries,2023-12-27 03:12:21
Q1T0101545,C00173,178.01,groceries,2023-11-05 17:06:06
Q1T0101546,C03861,34.79,electronics,2023-12-06 18:51:44
Q1T0101547,C00324,82.61,apparel,2023-12-18 17:51:36
Q1T0101548,C00446,111.44,books,2023-12-11 10:34:08
Q1T0101549,C02309,33.39,books,2023-10-10 20:36:41
Q1T0101550,C04392,179.34,electronics,2023-10-10 14:21:09
Q1T0101551,C02997,11.83,electronics,2023-11-28 21:55:06
Q1T0101552,C04169,118.11,home,2023-12-12 14:41:23
Q1T0101553,C00224,81.18,electronics,2023-11-22 03:29:40
Q1T0101554,C03689,15.15,electronics,2023-10-09 20:47:39
Q1T0101555,C00694,111.95,home,2023-12-11 12:00:51
Q1T0101556,C03799,168.74,electronics,2023-11-05 18:52:30
Q1T0101557,C03189,192.04,electronics,2023-11-02 02:18:15
Q1T0101558,C01311,105.12,books,2023-10-26 01:58:05
Q1T0101559,C04724,233.06,books,2023-12-30 23:12:59
Q1T0101560,C04505,213.69,books,2023-10-08 05:15:26
Q1T0101561,C02651,131.02,home,2023-10-02 05:37:19
Q1T0101562,C01224,135.7,groceries,2023-12-06 03:55:23
Q1T0101563,C02117,188.49,home,2023-12-22 23:52:03
Q1T0101564,C03505,238.56,books,2023-12-14 02:33:09
Q1T0101565,C03461,85.03,books,2023-10-21 02:52:26
Q1T0101566,C01086,121.39,electronics,2023-11-30 03:20:45
Q1T0101567,C04565,73.48,apparel,2023-12-10 06:39:03
Q1T0101568,C03600,119.78,books,2023-11-26 22:47:14
Q1T0101569,C01429,34.93,home,2023-12-06 10:54:18
Q1T0101570,C03509,182.24,apparel,2023-12-25 04:28:28
Q1T0101571,C03229,125.46,groceries,2023-12-24 05:19:28
Q1T0101572,C01256,193.68,books,2023-12-08 10:05:57
Q1T0101573,C04880,151.31,home,2023-11-04 17:14:20
Q1T0101574,C04084,228.31,home,2023-11-21 10:48:12
Q1T0101575,C02511,111.54,groceries,2023-12-28 08:50:29
Q1T0101576,C03360,247.91,apparel,2023-11-01 10:42:25
Q1T0101577,C03841,113.53,home,2023-10-05 01:17:01
Q1T0101578,C00750,76.12,books,2023-10-05 02:08:58
Q1T0101579,C00358,78.34,books,2023-12-04 09:55:07
Q1T0101580,C03737,45.8,home,2023-11-27 17:17:02
Q1T0101581,C04626,102.74,books,2023-12-15 22:49:04
Q1T0101582,C00537,205.85,groceries,2023-12-23 11:32:07
Q1T0101583,C03392,202.43,electronics,2023-11-19 01:25:26
Q1T0101584,C02527,207.64,books,2023-12-08 21:53:27
Q1T0101585,C02359,96.15,books,2023-11-18 11:20:23
Q1T0101586,C03058,54.63,home,2023-11-30 01:19:56
Q1T0101587,C02795,26.95,books,2023-10-28 10:11:46
Q1T0101588,C00601,248.58,groceries,2023-10-09 19:46:57
Q1T0101589,C00109,123.56,apparel,2023-11-06 13:47:54
Q1T0101590,C02165,50.01,apparel,2023-11-02 20:49:02
Q1T0101591,C00728,237.26,apparel,2023-10-03 02:29:12
Q1T0101592,C00160,99.33,home,2023-11-04 10:39:45
Q1T0101593,C02314,22.26,home,2023-12-08 04:55:59
Q1T0101594,C04461,69.66,books,2023-10-07 04:06:01
Q1T0101595,C03641,36.54,books,2023-12-29 16:31:40
Q1T0101596,C00827,28.06,groceries,2023-11-11 04:13:11
Q1T0101597,C01796,161.36,apparel,2023-11-17 11:05:32
Q1T0101598,C03978,14.12,apparel,2023-11-30 06:07:33
Q1T0101599,C00819,5.91,groceries,2023-11-14 10:27:51
Q1T0101600,C03683,38.15,books,2023-12-28 23:02:00
Q1T0101601,C00690,66.9,home,2023-10-03 09:13:52
Q1T0101602,C02219,170.15,apparel,2023-12-07 18:00:40
Q1T0101603,C02097,36.71,books,2023-11-24 20:05:19
Q1T0101604,C00823,102.14,electronics,2023-10-15 23:31:56
Q1T0101605,C01929,244.67,home,2023-11-04 01:02:36
Q1T0101606,C04421,135.27,apparel,2023-11-03 20:59:23
Q1T0101607,C02565,89.14,electronics,2023-10-16 07:51:46
Q1T0101608,C04167,236.5,apparel,2023-12-18 04:55:26
Q1T0101609,C04098,99.77,home,2023-10-24 20:39:19
Q1T0101610,C02992,222.52,apparel,2023-12-20 13:00:23
Q1T0101611,C02616,228.87,apparel,2023-10-23 20:56:33
Q1T0101612,C03991,121.18,books,2023-10-10 15:43:59
Q1T0101613,C00710,62.12,books,2023-10-05 04:14:02
Q1T0101614,C04309,230.66,apparel,2023-11-11 09:58:21
Q1T0101615,C03994,144.84,books,2023-12-13 12:42:23
Q1T0101616,C01377,226.75,groceries,2023-12-28 11:52:46
Q1T0101617,C00788,246.37,apparel,2023-10-02 14:24:09
Q1T0101618,C02799,169.54,groceries,2023-12-12 08:45:28
Q1T0101619,C02927,114.76,electronics,2023-11-24 18:05:00
Q1T0101620,C02353,181.94,electronics,2023-12-02 20:32:19
Q1T0101621,C02666,73.82,groceries,2023-10-26 15:34:03
Q1T0101622,C03327,137.67,electronics,2023-10-25 06:11:27
Q1T0101623,C00971,14.52,home,2023-12-15 12:45:19
Q1T0101624,C04567,64.23,books,2023-10-16 09:18:36
Q1T0101625,C02032,199.48,books,2023-12-05 22:19:57
Q1T0101626,C02729,66.02,home,2023-11-28 13:34:56
Q1T0101627,C04773,69.5,electronics,2023-10-31 02:19:23
Q1T0101628,C02177,223.32,apparel,2023-11-05 08:51:57
Q1T0101629,C00826,73.91,groceries,2023-12-18 14:09:06
Q1T0101630,C03155,106.81,home,2023-11-27 22:09:02
Q1T0101631,C02110,6.2,books,2023-12-29 01:22:34
Q1T0101632,C03315,72.69,books,2023-12-28 14:36:27
Q1T0101633,C02649,111.08,home,2023-10-26 15:12:35
Q1T0101634,C03260,116.1,apparel,2023-10-13 09:26:46
Q1T0101635,C04067,170.89,books,2023-10-02 09:33:06
Q1T0101636,C03922,46.35,books,2023-11-08 04:14:40
Q1T0101637,C03817,17.22,home,2023-10-09 18:25:57
Q1T0101638,C03179,175.69,apparel,2023-10-03 17:25:54
Q1T0101639,C00021,47.98,electronics,2023-11-20 18:59:55
Q1T0101640,C04097,34.52,home,2023-12-25 23:08:55
Q1T0101641,C02170,190.5,apparel,2023-11-19 01:45:58
Q1T0101642,C03249,63.79,electronics,2023-10-28 09:09:38
Q1T0101643,C03785,125.55,books,2023-12-15 07:18:00
Q1T0101644,C02525,158.11,home,2023-11-15 15:57:07
Q1T0101645,C02429,213.78,home,2023-12-04 09:49:14
Q1T0101646,C02692,157.06,home,2023-11-22 13:15:09
Q1T0101647,C04907,212.85,books,2023-10-06 17:20:40
Q1T0101648,C03631,131.06,home,2023-10-06 22:58:15
Q1T0101649,C00815,104.16,books,2023-12-31 06:50:53
Q1T0101650,C01295,155.64,books,2023-10-30 16:09:40
Q1T0101651,C02121,108.51,apparel,2023-12-19 00:41:14
Q1T0101652,C03404,23.53,home,2023-11-28 16:33:28
Q1T0101653,C00908,102.11,books,2023-10-15 14:35:03
Q1T0101654,C02337,249.85,home,2023-11-04 10:58:53
Q1T0101655,C00404,239.96,books,2023-12-11 01:07:11
Q1T0101656,C01374,34.98,books,2023-12-15 20:09:40
Q1T0101657,C04417,57.95,books,2023-12-17 15:55:23
Q1T0101658,C03295,92.5,apparel,2023-12-20 18:51:07
Q1T0101659,C03579,222.14,groceries,2023-11-06 13:56:43
Q1T0101660,C00425,215.63,apparel,2023-11-10 22:59:14
Q1T0101661,C04615,226.9,books,2023-11-20 19:48:18
Q1T0101662,C02281,69.44,apparel,2023-12-14 11:37:45
Q1T0101663,C02693,222.04,books,2023-11-24 08:05:31
Q1T0101664,C02092,43.11,home,2023-11-23 08:10:05
Q1T0101665,C03021,148.01,books,2023-12-15 21:00:30
Q1T0101666,C01306,27.86,apparel,2023-10-23 20:48:04
Q1T0101667,C02149,239.47,home,2023-12-15 17:51:59
Q1T0101668,C03862,182.94,apparel,2023-10-21 03:54:14
Q1T0101669,C01808,114.66,groceries,2023-11-26 09:44:00
Q1T0101670,C04225,180.9,home,2023-10-29 01:26:11
Q1T0101671,C00265,202.81,groceries,2023-12-24 00:46:47
Q1T0101672,C03100,139.11,electronics,2023-10-01 10:34:44
Q1T0101673,C02835,184.75,groceries,2023-10-10 17:37:00
Q1T0101674,C02515,43.32,electronics,2023-12-11 00:10:18
Q1T0101675,C03532,34.61,books,2023-11-26 19:09:09
Q1T0101676,C03489,182.46,books,2023-11-30 17:43:29
Q1T0101677,C02827,69.49,apparel,2023-11-03 10:31:56
Q1T0101678,C01494,27.26,apparel,2023-11-15 06:28:01
Q1T0101679,C01215,163.46,home,2023-11-12 07:56:32
Q1T0101680,C01787,37.39,apparel,2023-12-01 00:25:55
Q1T0101681,C03117,85.22,books,2023-12-24 21:00:22
Q1T0101682,C04438,53.94,books,2023-10-01 12:04:27
Q1T0101683,C02432,85.89,electronics,2023-12-26 07:09:03
Q1T0101684,C01628,35.35,electronics,2023-11-09 05:53:55
Q1T0101685,C04259,173.83,home,2023-12-01 03:55:17
Q1T0101686,C02065,221.52,electronics,2023-11-28 19:26:02
Q1T0101687,C02633,167.36,electronics,2023-10-20 14:11:21
Q1T0101688,C01931,77.61,books,2023-11-24 03:12:54
Q1T0101689,C02483,244.33,electronics,2023-12-16 17:43:51
Q1T0101690,C03884,123.26,electronics,2023-12-15 14:44:46
Q1T0101691,C04425,105.72,home,2023-10-24 20:01:28
Q1T0101692,C00884,219.26,groceries,2023-12-29 11:31:54
Q1T0101693,C03071,245.4,home,2023-11-05 12:21:00
Q1T0101694,C01147,173.49,electronics,2023-11-05 20:37:42
Q1T0101695,C00506,168.89,groceries,2023-11-07 09:17:29
Q1T0101696,C04433,6.85,groceries,2023-11-24 23:55:25
Q1T0101697,C02853,164.12,electronics,2023-11-29 17:40:06
Q1T0101698,C03939,91.78,groceries,2023-12-20 00:00:13
Q1T0101699,C04710,189.3,home,2023-12-07 21:01:17
Q1T0101700,C01467,203.49,books,2023-12-21 21:50:15
Q1T0101701,C03513,140.99,electronics,2023-10-29 11:25:01
Q1T0101702,C04417,224.85,books,2023-10-21 01:25:12
Q1T0101703,C02218,48.37,groceries,2023-10-17 05:25:39
Q1T0101704,C04214,40.4,groceries,2023-11-01 05:18:36
Q1T0101705,C04711,235.41,electronics,2023-10-10 20:05:34
Q1T0101706,C00184,37.61,books,2023-12-12 16:48:42
Q1T0101707,C01192,109.99,books,2023-11-13 07:10:47
Q1T0101708,C04704,240.41,books,2023-11-15 12:58:45
Q1T0101709,C02661,224.82,home,2023-12-22 06:53:10
Q1T0101710,C04664,117.22,apparel,2023-10-20 15:30:48
Q1T0101711,C03556,242.5,groceries,2023-11-18 01:17:45
Q1T0101712,C03456,149.9,apparel,2023-10-30 04:05:05
Q1T0101713,C00622,164.42,books,2023-11-25 12:06:37
Q1T0101714,C02970,133.11,groceries,2023-10-23 23:08:07
Q1T0101715,C04763,31.36,groceries,2023-11-15 19:29:01
Q1T0101716,C01166,205.78,groceries,2023-10-29 15:43:33
Q1T0101717,C01126,144.91,groceries,2023-11-21 20:48:12
Q1T0101718,C00266,118.17,groceries,2023-11-22 11:10:46
Q1T0101719,C04512,74.55,electronics,2023-11-04 21:27:05
Q1T0101720,C01621,189.11,apparel,2023-10-21 00:37:44
Q1T0101721,C02614,236.95,groceries,2023-11-11 16:59:32
Q1T0101722,C02979,37.88,apparel,2023-10-10 06:51:45
Q1T0101723,C04448,59.58,electronics,2023-10-06 17:54:36
Q1T0101724,C04634,7.92,electronics,2023-11-08 23:51:34
Q1T0101725,C04337,221.51,groceries,2023-10-31 12:14:30
Q1T0101726,C00672,73.72,home,2023-12-26 21:47:50
Q1T0101727,C01358,128.82,home,2023-11-13 10:21:09
Q1T0101728,C02378,15.09,books,2023-11-02 19:24:43
Q1T0101729,C00806,75.73,home,2023-10-16 11:13:55
Q1T0101730,C01978,198.14,books,2023-12-26 08:26:58
Q1T0101731,C04581,36.66,home,2023-12-29 10:26:11
Q1T0101732,C03362,158.01,home,2023-10-17 04:44:25
Q1T0101733,C03121,64.79,groceries,2023-11-18 16:37:58
Q1T0101734,C00519,94.04,apparel,2023-10-05 04:54:49
Q1T0101735,C04778,82.02,home,2023-10-05 19:40:26
Q1T0101736,C03689,183.99,electronics,2023-10-19 07:18:26
Q1T0101737,C04676,155.61,groceries,2023-10-26 04:08:56
