transaction_id,customer_id,amount,category,date,discount_code
Q3T0302252,C03368,$107.08,apparel,2024-04-21 01:23:48,
Q3T0302253,C04661,$84.80,home,2024-05-05 03:27:38,
Q3T0302254,C04434,$11.51,apparel,2024-05-09 23:56:18,WELCOME5
Q3T0302255,C04748,$140.91,electronics,2024-06-30 20:13:14,WELCOME5
Q3T0302256,C00996,$97.45,electronics,2024-06-21 13:14:00,
Q3T0302257,C04266,$150.53,apparel,2024-06-26 03:44:19,SUMMER10
Q3T0302258,C04096,$125.38,home,2024-04-06 06:32:47,VIP15
Q3T0302259,C04739,$215.12,groceries,2024-06-07 20:39:45,WELCOME5
Q3T0302260,C03133,$159.93,books,2024-06-16 02:31:39,SUMMER10
Q3T0302261,C02809,$42.01,home,2024-05-16 06:22:35,FLASH20
Q3T0302262,C02981,$173.53,books,2024-04-12 05:01:54,FLASH20
Q3T0302263,C04791,$33.39,apparel,2024-04-29 21:16:39,WELCOME5
Q3T0302264,C04732,$103.40,electronics,2024-05-04 21:25:17,FLASH20
Q3T0302265,C00348,$88.78,groceries,2024-04-15 09:39:01,SUMMER10
Q3T0302266,C02040,$224.12,groceries,2024-04-14 18:07:19,SUMMER10
Q3T0302267,C02256,$57.02,books,2024-04-26 16:48:31,
Q3T0302268,C00794,$131.52,home,2024-05-16 07:01:27,VIP15
Q3T0302269,C04051,$244.47,groceries,2024-05-31 03:37:56,FLASH20
Q3T0302270,C00225,$184.79,groceries,2024-04-23 02:18:31,FLASH20
Q3T0302271,C04561,$198.15,home,2024-04-30 05:46:17,WELCOME5
Q3T0302272,C03865,$225.43,home,2024-04-06 12:59:43,SUMMER10
Q3T0302273,C01117,$40.15,apparel,2024-06-05 14:11:37,FLASH20
Q3T0302274,C01779,$139.19,electronics,2024-05-02 15:35:01,VIP15
Q3T0302275,C02264,$90.59,electronics,2024-05-26 06:18:57,
Q3T0302276,C01744,$94.41,books,2024-05-31 12:35:17,FLASH20
Q3T0302277,C01505,$7.25,books,2024-06-24 00:45:57,SUMMER10
Q3T0302278,C03088,$133.95,home,2024-04-26 05:52:52,VIP15
Q3T0302279,C01299,$70.19,home,2024-05-31 20:48:49,VIP15
Q3T0302280,C00099,$249.49,home,2024-04-15 19:46:03,FLASH20
Q3T0302281,C02608,$58.17,electronics,2024-05-26 18:51:16,
Q3T0302282,C01478,$225.04,groceries,2024-06-22 21:05:29,VIP15
Q3T0302283,C01224,$244.05,home,2024-05-16 01:47:50,
Q3T0302284,C01414,$198.13,home,2024-06-19 08:06:09,SUMMER10
Q3T0302285,C02758,$154.79,electronics,2024-05-29 02:41:17,
Q3T0302286,C04972,$154.60,groceries,2024-05-06 08:37:38,
Q3T0302287,C04613,$147.21,groceries,2024-06-01 03:54:24,WELCOME5
Q3T0302288,C04603,$106.32,apparel,2024-05-28 00:31:38,WELCOME5
Q3T0302289,C03894,$113.00,electronics,2024-05-26 03:27:01,VIP15
Q3T0302290,C01962,$172.08,groceries,2024-04-02 05:15:52,SUMMER10
Q3T0302291,C00646,$141.96,apparel,2024-05-29 23:10:15,
Q3T0302292,C01450,$28.85,home,2024-05-02 18:32:42,VIP15
Q3T0302293,C04500,$30.19,home,2024-06-17 06:20:19,SUMMER10
Q3T0302294,C03607,$138.56,books,2024-05-17 04:03:19,WELCOME5
Q3T0302295,C02310,$227.92,books,2024-05-20 07:55:10,FLASH20
Q3T0302296,C02109,$128.54,home,2024-05-24 14:46:36,SUMMER10
Q3T0302297,C02734,$226.08,groceries,2024-04-27 17:06:53,VIP15
Q3T0302298,C01733,$13.08,books,2024-04-28 22:35:07,WELCOME5
Q3T0302299,C01695,$121.28,groceries,2024-05-03 19:14:21,
Q3T0302300,C01420,$106.52,books,2024-06-22 03:29:18,VIP15
Q3T0302301,C02173,$159.66,groceries,2024-05-27 19:06:26,SUMMER10
Q3T0302302,C03779,$186.11,groceries,2024-06-08 16:41:44,FLASH20
Q3T0302303,C03262,$242.28,books,2024-06-20 09:25:44,SUMMER10
Q3T0302304,C04763,$44.08,groceries,2024-04-18 16:08:42,VIP15
Q3T0302305,C02835,$67.13,apparel,2024-04-22 01:07:56,
Q3T0302306,C02983,$156.15,home,2024-05-20 12:12:47,SUMMER10
Q3T0302307,C00259,$73.70,home,2024-06-15 08:48:30,SUMMER10
Q3T0302308,C03905,$101.83,home,2024-04-20 12:41:32,
Q3T0302309,C00692,$200.39,groceries,2024-06-11 10:09:32,VIP15
Q3T0302310,C00917,$211.30,apparel,2024-05-31 14:55:52,VIP15
Q3T0302311,C03826,$117.05,home,2024-05-14 05:30:42,FLASH20
Q3T0302312,C00049,$106.31,home,2024-06-02 13:19:45,VIP15
Q3T0302313,C00885,$214.34,electronics,2024-04-18 12:06:10,
Q3T0302314,C04132,$50.68,electronics,2024-06-29 10:21:14,SUMMER10
Q3T0302315,C04583,$197.06,books,2024-04-20 00:58:05,VIP15
Q3T0302316,C01981,$187.01,groceries,2024-06-28 06:18:35,FLASH20
Q3T0302317,C02127,$221.46,electronics,2024-04-15 15:52:11,WELCOME5
Q3T0302318,C00004,$117.46,electronics,2024-05-22 22:12:22,VIP15
Q3T0302319,C01980,$70.24,apparel,2024-04-16 06:07:35,WELCOME5
Q3T0302320,C04198,$189.06,apparel,2024-04-08 07:03:06,SUMMER10
Q3T0302321,C04175,$130.92,electronics,2024-04-01 06:28:52,FLASH20
Q3T0302322,C01315,$7.17,books,2024-04-11 06:38:41,
Q3T0302323,C02890,$231.72,groceries,2024-05-11 15:34:51,SUMMER10
Q3T0302324,C02674,$50.05,electronics,2024-06-16 07:47:27,WELCOME5
Q3T0302325,C01234,$185.06,home,2024-05-30 19:15:25,VIP15
Q3T0302326,C03573,$13.83,groceries,2024-06-05 06:29:05,
Q3T0302327,C02098,$148.73,groceries,2024-04-01 04:33:59,
Q3T0302328,C02712,$43.09,books,2024-04-14 05:30:57,FLASH20
Q3T0302329,C02246,$169.33,groceries,2024-06-04 19:01:39,VIP15
Q3T0302330,C02078,$42.22,groceries,2024-05-03 08:00:29,VIP15
Q3T0302331,C04391,$55.73,apparel,2024-06-25 01:22:53,SUMMER10
Q3T0302332,C04303,$183.17,groceries,2024-06-16 01:40:28,WELCOME5
Q3T0302333,C00026,$119.46,apparel,2024-04-23 01:28:34,VIP15
Q3T0302334,C02044,$155.20,apparel,2024-06-22 01:39:34,
Q3T0302335,C02361,$98.02,groceries,2024-06-04 08:35:23,FLASH20
Q3T0302336,C04068,$219.56,books,2024-04-01 06:00:36,FLASH20
Q3T0302337,C00745,$132.44,home,2024-06-16 03:29:44,VIP15
Q3T0302338,C01379,$155.68,groceries,2024-05-14 21:46:40,WELCOME5
Q3T0302339,C03950,$245.46,apparel,2024-05-25 19:24:19,
Q3T0302340,C00503,$198.17,apparel,2024-06-05 23:21:15,WELCOME5
Q3T0302341,C00995,$12.61,apparel,2024-04-28 08:34:55,SUMMER10
Q3T0302342,C00450,$95.56,apparel,2024-05-29 14:33:16,FLASH20
Q3T0302343,C01912,$196.14,books,2024-06-22 08:05:30,WELCOME5
Q3T0302344,C01121,$135.87,home,2024-06-13 17:19:16,SUMMER10
Q3T0302345,C02561,$47.18,groceries,2024-04-30 05:43:45,WELCOME5
Q3T0302346,C04355,$219.03,books,2024-06-11 20:48:28,FLASH20
Q3T0302347,C02310,$160.47,electronics,2024-04-27 13:25:01,FLASH20
Q3T0302348,C03910,$77.69,groceries,2024-06-12 16:45:12,WELCOME5
Q3T0302349,C01317,$74.18,groceries,2024-06-07 04:04:53,
Q3T0302350,C01841,$141.65,apparel,2024-05-30 12:56:57,WELCOME5
Q3T0302351,C04369,$200.82,books,2024-04-25 07:00:27,
Q3T0302352,C01227,$148.32,apparel,2024-06-18 22:06:45,FLASH20
Q3T0302353,C01457,$51.34,groceries,2024-05-10 22:19:49,
Q3T0302354,C02808,$16.57,electronics,2024-04-27 23:08:15,SUMMER10
Q3T0302355,C04013,$202.22,apparel,2024-06-03 10:44:38,
Q3T0302356,C04699,$180.38,electronics,2024-06-12 06:59:28,WELCOME5
Q3T0302357,C02577,$137.31,books,2024-04-27 21:37:06,FLASH20
Q3T0302358,C02220,$22.98,books,2024-05-09 06:39:29,VIP15
Q3T0302359,C02066,$92.13,groceries,2024-05-20 03:42:33,FLASH20
Q3T0302360,C03107,$214.92,groceries,2024-05-21 14:45:30,WELCOME5
Q3T0302361,C00036,$71.61,books,2024-04-24 11:42:18,VIP15
Q3T0302362,C03182,$247.35,apparel,2024-05-26 12:50:51,
Q3T0302363,C00335,$58.68,books,2024-06-04 03:32:05,FLASH20
Q3T0302364,C02070,$6.93,apparel,2024-06-27 00:20:17,FLASH20
Q3T0302365,C04272,$67.15,groceries,2024-06-27 15:44:38,WELCOME5
Q3T0302366,C03607,$50.52,home,2024-05-23 18:41:30,VIP15
Q3T0302367,C01893,$47.04,groceries,2024-06-19 05:02:51,VIP15
Q3T0302368,C00428,$21.55,electronics,2024-06-07 18:25:56,SUMMER10
Q3T0302369,C04428,$50.86,electronics,2024-04-25 18:30:25,
Q3T0302370,C00622,$239.22,electronics,2024-04-30 09:30:13,VIP15
Q3T0302371,C02920,$136.25,groceries,2024-04-16 21:04:26,VIP15
Q3T0302372,C04905,$158.48,home,2024-06-18 22:12:00,WELCOME5
Q3T0302373,C01385,$144.93,electronics,2024-04-21 14:05:06,VIP15
Q3T0302374,C04137,$130.14,home,2024-06-01 01:36:39,
Q3T0302375,C03691,$8.48,groceries,2024-06-14 03:00:33,WELCOME5
Q3T0302376,C01312,$56.25,electronics,2024-06-21 18:00:52,WELCOME5
Q3T0302377,C04575,$68.35,home,2024-05-27 02:43:44,
Q3T0302378,C00026,$6.44,books,2024-04-27 06:27:23,SUMMER10
Q3T0302379,C03801,$5.44,groceries,2024-06-18 06:24:15,VIP15
Q3T0302380,C01108,$25.45,apparel,2024-04-17 17:28:41,
Q3T0302381,C02514,$184.37,groceries,2024-04-27 23:01:55,WELCOME5
Q3T0302382,C04275,$221.52,apparel,2024-06-07 14:28:42,VIP15
Q3T0302383,C01957,$246.48,electronics,2024-04-28 02:06:05,VIP15
Q3T0302384,C02558,$51.28,groceries,2024-06-02 16:50:27,
Q3T0302385,C00386,$116.25,apparel,2024-04-27 03:14:25,
Q3T0302386,C01936,$151.89,books,2024-06-20 05:09:06,WELCOME5
Q3T0302387,C03463,$173.98,groceries,2024-06-20 00:33:20,VIP15
Q3T0302388,C04654,$150.57,apparel,2024-04-18 11:03:07,SUMMER10
Q3T0302389,C00267,$98.68,books,2024-04-11 07:27:40,SUMMER10
Q3T0302390,C00160,$37.31,home,2024-06-29 11:56:28,SUMMER10
Q3T0302391,C01335,$223.86,home,2024-04-12 10:13:38,VIP15
Q3T0302392,C03971,$65.15,electronics,2024-06-17 19:59:00,SUMMER10
Q3T0302393,C01632,$235.94,apparel,2024-04-22 21:08:05,SUMMER10
Q3T0302394,C04899,$211.99,groceries,2024-04-14 10:29:45,SUMMER10
Q3T0302395,C01500,$208.72,apparel,2024-06-26 15:11:35,FLASH20
Q3T0302396,C04326,$15.88,groceries,2024-04-24 18:17:37,WELCOME5
Q3T0302397,C01061,$164.90,groceries,2024-05-04 16:23:21,
Q3T0302398,C04677,$103.64,home,2024-06-06 23:06:32,WELCOME5
Q3T0302399,C00924,$192.27,books,2024-06-13 08:04:29,VIP15
Q3T0302400,C03006,$137.92,groceries,2024-06-05 03:05:34,WELCOME5
Q3T0302401,C04796,$240.86,groceries,2024-04-07 07:06:09,WELCOME5
Q3T0302402,C00844,$118.63,electronics,2024-04-20 22:52:48,SUMMER10
Q3T0302403,C04619,$147.38,electronics,2024-04-26 08:48:23,VIP15
Q3T0302404,C03203,$32.29,electronics,2024-05-20 00:15:59,WELCOME5
Q3T0302405,C00307,$122.02,apparel,2024-06-04 05:23:33,SUMMER10
Q3T0302406,C03453,$209.66,electronics,2024-06-25 20:29:03,SUMMER10
Q3T0302407,C01184,$72.28,books,2024-05-20 09:40:39,WELCOME5
Q3T0302408,C04975,$216.73,apparel,2024-06-03 00:33:22,
Q3T0302409,C04044,$235.91,books,2024-06-01 02:48:33,
Q3T0302410,C01806,$109.94,books,2024-06-12 16:55:41,WELCOME5
Q3T0302411,C02282,$236.51,books,2024-05-04 06:37:53,WELCOME5
Q3T0302412,C01351,$224.64,home,2024-04-26 03:14:56,VIP15
Q3T0302413,C02613,$156.36,home,2024-06-29 15:44:55,FLASH20
Q3T0302414,C02694,$176.67,books,2024-06-28 17:02:18,
Q3T0302415,C04055,$204.07,apparel,2024-04-22 13:10:53,WELCOME5
Q3T0302416,C04257,$64.01,electronics,2024-06-18 19:02:32,
Q3T0302417,C01110,$155.58,books,2024-04-12 22:48:10,
Q3T0302418,C02898,$116.13,electronics,2024-05-11 15:40:04,SUMMER10
Q3T0302419,C01052,$57.96,home,2024-04-15 16:18:23,WELCOME5
Q3T0302420,C01542,$217.76,groceries,2024-06-19 22:05:09,
Q3T0302421,C01851,$181.68,apparel,2024-04-06 10:41:39,
Q3T0302422,C00727,$213.43,books,2024-05-13 00:38:03,SUMMER10
Q3T0302423,C01414,$46.05,apparel,2024-04-01 19:07:48,VIP15
Q3T0302424,C00684,$229.70,home,2024-05-18 16:45:56,VIP15
Q3T0302425,C04806,$17.64,books,2024-05-17 13:38:48,WELCOME5
Q3T0302426,C02341,$77.62,electronics,2024-06-11 16:29:40,WELCOME5
Q3T0302427,C00290,$180.47,books,2024-05-09 14:55:13,VIP15
Q3T0302428,C02062,$185.92,books,2024-05-26 04:47:15,SUMMER10
Q3T0302429,C02237,$126.52,books,2024-04-24 23:46:42,FLASH20
Q3T0302430,C02932,$53.76,apparel,2024-04-17 03:11:03,SUMMER10
Q3T0302431,C04072,$65.54,books,2024-05-13 20:39:16,SUMMER10
Q3T0302432,C02285,$147.24,electronics,2024-05-15 01:41:29,WELCOME5
Q3T0302433,C04848,$115.37,books,2024-04-25 19:37:19,VIP15
Q3T0302434,C04714,$65.43,books,2024-04-08 02:09:50,
Q3T0302435,C01231,$78.27,home,2024-06-21 19:12:27,SUMMER10
Q3T0302436,C01829,$19.21,home,2024-04-01 16:00:20,VIP15
Q3T0302437,C00578,$176.68,home,2024-05-09 09:49:59,VIP15
Q3T0302438,C02240,$61.58,electronics,2024-05-10 22:26:58,WELCOME5
Q3T0302439,C01414,$163.45,electronics,2024-06-09 23:49:46,FLASH20
Q3T0302440,C01563,$43.57,electronics,2024-06-25 12:27:38,FLASH20
Q3T0302441,C00320,$116.91,groceries,2024-04-11 23:50:34,FLASH20
Q3T0302442,C01267,$44.80,home,2024-04-07 12:14:04,VIP15
Q3T0302443,C02977,$159.61,books,2024-06-14 08:57:43,
Q3T0302444,C03862,$206.24,home,2024-04-12 11:06:33,SUMMER10
Q3T0302445,C00761,$54.65,books,2024-06-05 09:01:59,WELCOME5
Q3T0302446,C03978,$22.78,books,2024-06-13 05:15:00,SUMMER10
Q3T0302447,C03622,$64.74,electronics,2024-04-15 23:43:30,VIP15
Q3T0302448,C03635,$178.76,books,2024-06-10 14:59:55,SUMMER10
Q3T0302449,C03522,$41.07,home,2024-06-28 02:41:53,FLASH20
Q3T0302450,C00692,$106.29,books,2024-04-20 06:49:24,FLASH20
Q3T0302451,C01170,$223.40,books,2024-06-16 17:27:00,FLASH20
Q3T0302452,C04709,$170.94,home,2024-05-03 07:48:50,SUMMER10
Q3T0302453,C02328,$130.70,groceries,2024-06-10 22:50:17,VIP15
Q3T0302454,C04625,$213.54,books,2024-06-01 05:16:46,VIP15
Q3T0302455,C01121,$34.28,electronics,2024-05-21 04:13:16,
Q3T0302456,C04115,$149.36,apparel,2024-05-19 04:32:40,VIP15
Q3T0302457,C00976,$58.65,apparel,2024-04-24 23:02:00,
Q3T0302458,C02896,$92.59,groceries,2024-04-20 23:35:00,WELCOME5
Q3T0302459,C00236,$215.32,groceries,2024-05-01 20:33:09,
Q3T0302460,C02046,$193.46,books,2024-06-05 00:59:15,SUMMER10
Q3T0302461,C01728,$131.40,electronics,2024-06-16 02:59:17,FLASH20
Q3T0302462,C00715,$23.31,books,2024-04-16 20:57:06,WELCOME5
Q3T0302463,C04818,$115.68,apparel,2024-04-22 11:07:51,WELCOME5
Q3T0302464,C02745,$141.99,groceries,2024-04-05 12:07:19,VIP15
Q3T0302465,C03156,$129.41,groceries,2024-04-28 12:12:10,WELCOME5
Q3T0302466,C03623,$219.00,groceries,2024-05-23 16:50:05,FLASH20
Q3T0302467,C02343,$88.09,electronics,2024-04-07 15:14:42,VIP15
Q3T0302468,C00832,$116.36,groceries,2024-05-20 07:49:16,
Q3T0302469,C02235,$229.82,electronics,2024-04-04 09:28:46,VIP15
Q3T0302470,C03578,$124.91,apparel,2024-06-13 22:24:39,WELCOME5
Q3T0302471,C02844,$127.09,apparel,2024-05-01 01:53:30,
Q3T0302472,C00592,$8.43,apparel,2024-05-06 19:29:21,SUMMER10
Q3T0302473,C03546,$11.25,electronics,2024-05-11 10:08:02,
Q3T0302474,C03750,$138.22,home,2024-05-13 22:35:58,WELCOME5
Q3T0302475,C01313,$72.42,apparel,2024-04-26 18:25:06,VIP15
Q3T0302476,C00637,$121.22,home,2024-06-04 09:55:53,VIP15
Q3T0302477,C03966,$176.48,apparel,2024-06-22 21:54:53,FLASH20
Q3T0302478,C00200,$148.91,home,2024-06-20 19:14:27,FLASH20
Q3T0302479,C02708,$143.67,apparel,2024-04-11 06:17:42,
Q3T0302480,C00999,$86.01,books,2024-05-17 12:29:06,VIP15
Q3T0302481,C02000,$61.70,electronics,2024-06-02 12:53:21,WELCOME5
Q3T0302482,C01929,$48.43,groceries,2024-05-10 02:18:22,
Q3T0302483,C02970,$122.68,home,2024-05-22 07:09:11,
Q3T0302484,C00349,$154.07,books,2024-05-30 09:47:37,SUMMER10
Q3T0302485,C02903,$207.72,apparel,2024-06-17 22:04:28,
Q3T0302486,C04564,$187.29,home,2024-04-01 07:15:46,SUMMER10
Q3T0302487,C04909,$209.84,home,2024-06-08 21:26:31,FLASH20
Q3T0302488,C03193,$13.98,home,2024-06-17 18:44:05,
Q3T0302489,C02007,$238.13,books,2024-04-09 02:51:39,VIP15
Q3T0302490,C02104,$81.02,home,2024-06-29 04:11:14,WELCOME5
Q3T0302491,C02597,$51.79,home,2024-05-16 08:57:14,
Q3T0302492,C00470,$226.02,electronics,2024-05-29 21:49:06,VIP15
Q3T0302493,C00740,$161.87,books,2024-06-05 10:53:12,FLASH20
Q3T0302494,C04536,$78.51,electronics,2024-04-26 04:20:32,FLASH20
Q3T0302495,C03682,$111.68,apparel,2024-06-30 17:08:22,FLASH20
Q3T0302496,C01572,$136.65,books,2024-05-19 03:09:16,FLASH20
Q3T0302497,C02129,$161.91,books,2024-04-29 07:53:16,VIP15
Q3T0302498,C03565,$72.28,books,2024-05-07 06:33:57,SUMMER10
Q3T0302499,C02360,$191.74,books,2024-06-14 13:05:14,FLASH20
Q3T0302500,C03744,$173.17,books,2024-06-01 06:11:04,VIP15
Q3T0302501,C01440,$117.58,home,2024-05-04 21:30:56,
Q3T0302502,C02358,$155.84,home,2024-04-04 03:57:50,VIP15
Q3T0302503,C02718,$123.34,apparel,2024-05-07 19:51:10,WELCOME5
Q3T0302504,C00055,$195.96,groceries,2024-04-30 03:02:35,WELCOME5
Q3T0302505,C04585,$91.66,apparel,2024-05-29 17:16:34,SUMMER10
Q3T0302506,C01739,$204.36,apparel,2024-04-21 03:24:34,VIP15
Q3T0302507,C03599,$182.32,apparel,2024-05-02 07:26:21,WELCOME5
Q3T0302508,C01624,$52.36,home,2024-05-10 14:48:01,FLASH20
Q3T0302509,C03838,$120.14,electronics,2024-04-15 00:08:40,
Q3T0302510,C03064,$14.88,apparel,2024-04-28 08:09:05,FLASH20
Q3T0302511,C01767,$15.10,home,2024-05-29 20:52:18,SUMMER10
Q3T0302512,C04571,$95.17,apparel,2024-06-25 05:25:50,VIP15
Q3T0302513,C04989,$80.19,groceries,2024-05-25 13:37:26,WELCOME5
Q3T0302514,C03809,$246.31,apparel,2024-05-08 21:17:44,
Q3T0302515,C03987,$102.06,apparel,2024-06-26 20:53:27,
Q3T0302516,C02189,$95.42,apparel,2024-06-22 01:12:05,SUMMER10
Q3T0302517,C04957,$218.28,books,2024-06-21 15:14:15,VIP15
Q3T0302518,C03274,$58.64,groceries,2024-05-18 21:09:59,WELCOME5
Q3T0302519,C01620,$217.35,electronics,2024-05-30 14:39:56,FLASH20
Q3T0302520,C00769,$96.17,books,2024-05-31 17:12:58,SUMMER10
Q3T0302521,C03421,$125.16,electronics,2024-04-17 17:27:10,FLASH20
Q3T0302522,C01154,$37.06,home,2024-05-03 12:38:58,
Q3T0302523,C04334,$170.44,books,2024-05-14 12:47:50,SUMMER10
Q3T0302524,C02998,$237.31,electronics,2024-05-22 21:18:25,WELCOME5
Q3T0302525,C02625,$74.20,apparel,2024-06-22 04:15:43,VIP15
Q3T0302526,C00283,$194.48,home,2024-06-20 04:31:41,
Q3T0302527,C02696,$119.04,electronics,2024-05-08 12:08:44,FLASH20
Q3T0302528,C00023,$60.58,electronics,2024-05-23 16:41:05,FLASH20
Q3T0302529,C03475,$239.61,electronics,2024-04-18 19:03:00,VIP15
Q3T0302530,C03160,$52.54,groceries,2024-06-02 22:08:49,
Q3T0302531,C03512,$89.47,groceries,2024-05-27 18:49:34,FLASH20
Q3T0302532,C01685,$75.16,books,2024-06-21 14:34:20,WELCOME5
Q3T0302533,C02465,$25.40,books,2024-06-22 19:40:50,SUMMER10
Q3T0302534,C04448,$118.55,electronics,2024-05-12 10:45:50,WELCOME5
Q3T0302535,C02547,$206.14,electronics,2024-05-06 18:20:45,FLASH20
Q3T0302536,C02835,$118.14,books,2024-05-31 21:24:51,VIP15
Q3T0302537,C02951,$192.29,books,2024-04-25 14:03:40,WELCOME5
Q3T0302538,C04064,$195.72,home,2024-05-14 08:23:31,VIP15
Q3T0302539,C01872,$175.71,books,2024-04-23 19:37:04,SUMMER10
Q3T0302540,C00345,$87.50,books,2024-05-31 01:23:50,FLASH20
Q3T0302541,C03196,$184.45,electronics,2024-05-22 17:17:26,FLASH20
Q3T0302542,C04440,$75.54,electronics,2024-05-02 02:27:54,
Q3T0302543,C02584,$84.07,home,2024-05-03 15:35:02,WELCOME5
Q3T0302544,C02051,$166.44,home,2024-05-08 01:41:30,
Q3T0302545,C02692,$202.73,groceries,2024-06-02 21:07:49,
Q3T0302546,C01155,$158.18,groceries,2024-05-01 04:39:13,FLASH20
Q3T0302547,C00440,$193.78,apparel,2024-06-25 18:42:37,
Q3T0302548,C02680,$6.14,electronics,2024-05-30 13:52:05,FLASH20
Q3T0302549,C03357,$116.22,electronics,2024-04-10 09:57:44,
Q3T0302550,C04713,$212.58,electronics,2024-05-11 09:43:24,VIP15
Q3T0302551,C00515,$136.85,apparel,2024-04-14 21:28:07,SUMMER10
Q3T0302552,C01102,$161.33,books,2024-05-24 00:32:45,FLASH20
Q3T0302553,C02567,$163.63,home,2024-05-13 12:24:49,SUMMER10
Q3T0302554,C04302,$45.01,books,2024-06-06 22:57:03,FLASH20
Q3T0302555,C01063,$222.56,groceries,2024-05-25 23:13:11,WELCOME5
Q3T0302556,C03112,$197.16,electronics,2024-06-07 08:29:21,WELCOME5
Q3T0302557,C02194,$118.24,books,2024-04-23 07:01:55,SUMMER10
Q3T0302558,C00532,$181.73,home,2024-05-30 11:12:38,FLASH20
Q3T0302559,C03576,$73.18,books,2024-06-25 17:30:09,SUMMER10
Q3T0302560,C04581,$235.44,apparel,2024-04-23 09:46:05,FLASH20
Q3T0302561,C01056,$162.85,electronics,2024-06-22 18:30:58,SUMMER10
Q3T0302562,C02265,$180.29,home,2024-04-10 12:08:57,WELCOME5
Q3T0302563,C01348,$92.87,home,2024-05-04 18:24:41,WELCOME5
Q3T0302564,C03636,$42.47,groceries,2024-05-15 20:01:26,
Q3T0302565,C02055,$11.19,apparel,2024-05-16 04:41:48,WELCOME5
Q3T0302566,C02942,$105.41,electronics,2024-06-28 12:24:31,SUMMER10
Q3T0302567,C01837,$120.40,books,2024-06-20 01:52:26,WELCOME5
Q3T0302568,C00765,$8.44,groceries,2024-05-22 05:54:26,FLASH20
Q3T0302569,C01448,$37.44,electronics,2024-06-14 18:37:15,VIP15
Q3T0302570,C00614,$168.58,apparel,2024-05-17 05:31:01,FLASH20
Q3T0302571,C00368,$119.09,groceries,2024-04-27 11:50:23,SUMMER10
Q3T0302572,C02358,$211.31,books,2024-04-15 19:27:45,
Q3T0302573,C00945,$128.28,books,2024-04-01 06:09:51,SUMMER10
Q3T0302574,C02575,$24.56,home,2024-06-01 14:46:59,WELCOME5
Q3T0302575,C04690,$164.43,apparel,2024-06-02 12:28:25,WELCOME5
Q3T0302576,C02580,$112.03,groceries,2024-04-25 19:03:02,SUMMER10
Q3T0302577,C04596,$191.27,books,2024-06-02 08:04:45,SUMMER10
Q3T0302578,C02963,$242.03,books,2024-05-05 07:03:41,VIP15
Q3T0302579,C01476,$193.64,home,2024-05-03 13:15:25,
Q3T0302580,C01278,$79.41,books,2024-04-30 07:10:34,VIP15
Q3T0302581,C03105,$109.42,books,2024-05-12 08:43:10,VIP15
Q3T0302582,C03044,$17.64,home,2024-06-26 01:48:55,SUMMER10
Q3T0302583,C03724,$133.10,electronics,2024-04-02 20:55:46,
Q3T0302584,C03981,$183.77,books,2024-05-22 21:21:50,VIP15
Q3T0302585,C03364,$39.41,books,2024-04-29 16:32:17,FLASH20
Q3T0302586,C03443,$85.73,books,2024-04-10 02:28:47,FLASH20
Q3T0302587,C00446,$108.73,apparel,2024-04-27 16:11:57,VIP15
Q3T0302588,C01604,$234.80,home,2024-05-29 04:23:45,WELCOME5
Q3T0302589,C03238,$90.36,electronics,2024-05-05 17:17:21,
Q3T0302590,C01828,$208.91,groceries,2024-06-17 11:19:51,VIP15
Q3T0302591,C01507,$139.92,apparel,2024-06-07 22:39:00,VIP15
Q3T0302592,C00783,$189.39,books,2024-06-02 11:04:16,FLASH20
Q3T0302593,C04051,$241.93,groceries,2024-04-12 11:17:41,
Q3T0302594,C00110,$74.23,home,2024-06-18 15:54:26,
Q3T0302595,C04925,$86.10,apparel,2024-05-17 05:55:31,VIP15
Q3T0302596,C04020,$57.81,apparel,2024-05-16 18:38:31,
Q3T0302597,C01828,$242.47,groceries,2024-06-30 09:17:18,WELCOME5
Q3T0302598,C02201,$195.22,electronics,2024-04-28 21:35:09,WELCOME5
Q3T0302599,C02073,$236.59,groceries,2024-05-28 00:17:43,WELCOME5
Q3T0302600,C00203,$230.11,home,2024-04-14 14:08:16,
Q3T0302601,C02839,$154.27,books,2024-04-18 22:17:09,VIP15
Q3T0302602,C04893,$217.34,books,2024-05-11 23:46:46,WELCOME5
Q3T0302603,C01759,$246.99,apparel,2024-06-26 21:12:03,WELCOME5
Q3T0302604,C01320,$168.17,home,2024-06-01 11:51:58,VIP15
Q3T0302605,C04141,$33.84,electronics,2024-05-02 05:02:15,FLASH20
Q3T0302606,C04339,$205.60,apparel,2024-04-19 07:29:01,SUMMER10
Q3T0302607,C04790,$37.24,books,2024-04-16 07:52:44,VIP15
Q3T0302608,C01778,$91.63,groceries,2024-04-23 13:25:19,SUMMER10
Q3T0302609,C01589,$142.61,books,2024-06-11 13:50:04,
Q3T0302610,C01247,$160.45,groceries,2024-04-20 19:21:48,VIP15
Q3T0302611,C04391,$128.61,groceries,2024-06-26 16:55:18,
Q3T0302612,C02222,$187.48,electronics,2024-04-23 01:06:52,SUMMER10
Q3T0302613,C01285,$57.53,groceries,2024-04-07 17:29:12,
Q3T0302614,C04302,$82.87,groceries,2024-05-23 05:48:21,SUMMER10
Q3T0302615,C02836,$14.05,home,2024-05-07 00:03:36,WELCOME5
Q3T0302616,C02860,$62.83,groceries,2024-06-27 09:54:08,FLASH20
